Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;PE;;;Cable FIPEC-46 50 pairs;Telephone cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-04 08:40:57
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;36;189;25.37;123.00;83.48;15.6;14.19;;;;0.008840;20;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 3.0; 291; 0.0025
5; 3.2; 0; 0.0025
10; 2.0; 0; 0.0011
15; 0.0; 0; 0.0005
20; 0.0; 0; 0.0006
25; 0.0; 0; 0.0015
30; 0.0; 0; 0.0021
35; 0.0; 132; 0.0057
40; 54.8; 563; 0.0552
45; 133.4; 809; 0.0894
50; 163.3; 790; 0.1028
55; 177.9; 775; 0.1070
60; 188.0; 757; 0.1033
65; 189.0; 820; 0.1100
70; 186.8; 920; 0.1108
75; 183.1; 981; 0.1121
80; 175.4; 913; 0.1004
85; 168.1; 928; 0.0924
90; 162.2; 915; 0.0846
95; 156.6; 729; 0.0716
100; 152.3; 709; 0.0663
105; 148.5; 636; 0.0593
110; 145.7; 638; 0.0534
115; 139.9; 696; 0.0463
120; 138.2; 626; 0.0440
125; 135.2; 587; 0.0384
130; 128.5; 573; 0.0369
135; 125.3; 448; 0.0311
140; 120.3; 534; 0.0336
145; 116.5; 503; 0.0344
150; 114.3; 491; 0.0310
155; 109.1; 604; 0.0297
160; 103.7; 448; 0.0264
165; 98.6; 429; 0.0234
170; 92.3; 550; 0.0246
175; 86.8; 486; 0.0194
180; 80.8; 441; 0.0160
185; 76.3; 361; 0.0167
190; 72.6; 342; 0.0151
195; 68.5; 481; 0.0137
200; 64.8; 405; 0.0118
205; 61.1; 391; 0.0116
210; 57.1; 251; 0.0092
215; 54.2; 290; 0.0106
220; 52.0; 320; 0.0085
225; 49.4; 253; 0.0076
230; 46.4; 282; 0.0069
235; 43.2; 328; 0.0070
240; 41.0; 230; 0.0053
245; 39.3; 209; 0.0058
250; 36.3; 166; 0.0053
255; 32.0; 213; 0.0047
260; 27.2; 262; 0.0039
265; 24.1; 187; 0.0029
270; 22.5; 226; 0.0039
275; 20.9; 185; 0.0033
280; 19.8; 201; 0.0031
285; 18.6; 259; 0.0036
290; 16.5; 449; 0.0052
295; 16.4; 221; 0.0027
300; 16.5; 263; 0.0054
305; 14.4; 284; 0.0045
310; 13.3; 454; 0.0043
315; 13.0; 545; 0.0049
320; 11.1; 432; 0.0068
325; 9.6; 306; 0.0042
330; 10.0; 839; 0.0063
335; 9.2; 512; 0.0064
340; 8.8; 385; 0.0053
345; 8.4; 529; 0.0069
350; 7.5; 536; 0.0042
355; 5.2; 814; 0.0060
360; 2.4; 735; 0.0071
365; 2.0; 810; 0.0064
370; 1.7; 1160; 0.0077
375; 1.7; 1177; 0.0074
380; 1.5; 1137; 0.0069
385; 0.3; 1098; 0.0074
390; 0.6; 771; 0.0070
395; 0.4; 459; 0.0073
400; 0.1; 614; 0.0068
405; 0.0; 949; 0.0072
410; 0.3; 682; 0.0074
415; 0.2; 1340; 0.0062
420; 0.2; 857; 0.0056
425; 0.0; 749; 0.0074
430; 0.0; 619; 0.0057
435; 0.1; 913; 0.0068
440; 0.0; 3798; 0.0081
445; 0.5; 643; 0.0058
450; 0.8; 615; 0.0070
455; 0.1; 1175; 0.0070
