Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
RPPVC;EPR;;;Cable FIPEC 21 7x2.5 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-29 08:51:13
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
75;12;259;195.65;101.24;93.76;259;15.70;;;;0.008830;16.5;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 1.4; 0; 0.0000
5; 0.7; 0; 0.0000
10; 53.1; 115; 0.0033
15; 108.3; 507; 0.0354
20; 115.7; 650; 0.0685
25; 113.9; 732; 0.0898
30; 112.7; 776; 0.0995
35; 106.8; 897; 0.0997
40; 105.8; 878; 0.0921
45; 106.6; 715; 0.0879
50; 107.8; 732; 0.0787
55; 112.6; 776; 0.0766
60; 117.7; 707; 0.0819
65; 119.1; 747; 0.0813
70; 119.9; 720; 0.0817
75; 124.2; 672; 0.0809
80; 131.1; 676; 0.0778
85; 136.7; 659; 0.0801
90; 145.5; 591; 0.0744
95; 151.5; 637; 0.0843
100; 144.2; 581; 0.0797
105; 134.9; 465; 0.0594
110; 136.7; 391; 0.0481
115; 133.0; 327; 0.0379
120; 119.1; 265; 0.0294
125; 103.9; 174; 0.0195
130; 70.8; 120; 0.0130
135; 44.1; 121; 0.0121
140; 39.1; 163; 0.0154
145; 39.9; 129; 0.0126
150; 36.6; 131; 0.0121
155; 57.2; 130; 0.0120
160; 80.2; 113; 0.0108
165; 75.1; 140; 0.0113
170; 67.1; 124; 0.0099
175; 75.2; 95; 0.0077
180; 86.8; 89; 0.0065
185; 89.0; 102; 0.0071
190; 87.1; 100; 0.0069
195; 85.3; 84; 0.0061
200; 82.5; 126; 0.0077
205; 81.6; 148; 0.0083
210; 79.8; 92; 0.0071
215; 78.0; 119; 0.0086
220; 78.4; 177; 0.0098
225; 78.2; 155; 0.0097
230; 78.3; 199; 0.0120
235; 77.7; 169; 0.0111
240; 77.1; 219; 0.0138
245; 77.3; 326; 0.0186
250; 78.3; 293; 0.0184
255; 78.8; 327; 0.0197
260; 80.0; 355; 0.0208
265; 81.5; 368; 0.0223
270; 82.7; 394; 0.0231
275; 83.6; 397; 0.0245
280; 85.0; 404; 0.0245
285; 87.0; 444; 0.0256
290; 87.8; 445; 0.0274
295; 89.0; 479; 0.0303
300; 89.5; 490; 0.0310
305; 90.6; 498; 0.0303
310; 90.8; 509; 0.0313
315; 90.3; 514; 0.0319
320; 91.1; 531; 0.0327
325; 93.0; 530; 0.0327
330; 95.4; 609; 0.0329
335; 97.4; 572; 0.0351
340; 98.8; 557; 0.0368
345; 99.5; 590; 0.0387
350; 100.4; 619; 0.0394
355; 100.8; 641; 0.0414
360; 101.7; 599; 0.0418
365; 103.3; 655; 0.0433
370; 104.5; 595; 0.0440
375; 105.1; 657; 0.0454
380; 106.0; 687; 0.0452
385; 107.9; 668; 0.0463
390; 109.7; 645; 0.0475
395; 111.9; 617; 0.0463
400; 112.9; 641; 0.0474
405; 115.0; 559; 0.0453
410; 118.3; 602; 0.0483
415; 121.5; 658; 0.0525
420; 123.7; 616; 0.0534
425; 126.6; 631; 0.0547
430; 128.3; 695; 0.0577
435; 131.5; 680; 0.0604
440; 134.5; 685; 0.0644
445; 136.6; 702; 0.0659
450; 138.7; 733; 0.0677
