Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Plywood;;;;;;;ISO 5660;EUREFIC;CS000006_EUREFIC2;;1;2003-07-24 15:05:15
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;26;276;76.5;173;170;64.4;11.9;NA;NA;89;0.01;12;600
VectorData
Time (s);HRR (kW/m2);MLR (g/s);SEA (m2/kg)
191.142; 138.004; 0.1314; 54.0613
193.14; 138.908; 0.1344; 57.0159
195.78; 139.417; 0.1384; 59.479
198; 137.99; 0.1341; 59.8726
200.28; 139.979; 0.1349; 60.0977
202.338; 140.276; 0.1376; 59.9066
205.38; 138.346; 0.137; 58.7405
207.522; 139.214; 0.1428; 57.011
209.52; 138.703; 0.1358; 54.6972
211.818; 138.1; 0.1359; 51.5362
213.882; 135.795; 0.135; 48.1725
216.678; 136.386; 0.1301; 43.6228
218.742; 129.949; 0.1217; 38.3539
220.98; 128.41; 0.1202; 33.7168
223.14; 127.436; 0.1202; 29.1675
225.882; 124.687; 0.1168; 25.2217
228.06; 124.365; 0.1207; 22.3064
230.262; 124.782; 0.1146; 20.6183
232.638; 124.306; 0.1163; 19.8533
234.72; 123.907; 0.1153; 20.608
237.522; 124.129; 0.1138; 20.9955
239.622; 124.196; 0.1115; 22.8126
241.8; 124.565; 0.1138; 25.1243
243.96; 126.224; 0.1154; 27.4671
246.762; 128.283; 0.1162; 29.8078
248.88; 130.541; 0.1191; 33.4055
250.92; 132.795; 0.1192; 36.8086
253.758; 135.455; 0.1222; 38.5082
256.26; 137.641; 0.1264; 40.3491
258.762; 138.559; 0.1331; 42.9343
260.802; 143.357; 0.1324; 45.465
263.118; 150.449; 0.1357; 47.2839
265.182; 153.575; 0.139; 51.1402
268.062; 155.604; 0.1465; 54.5392
270.162; 155.244; 0.1393; 57.8433
272.16; 159.161; 0.1457; 61.4634
274.602; 165.813; 0.1478; 65.1425
277.158; 170.415; 0.1531; 68.9635
279.978; 173.267; 0.1568; 73.059
281.958; 179.004; 0.1594; 76.9603
284.16; 182.326; 0.1616; 80.7784
286.278; 185.289; 0.1654; 86.2236
288.9; 187.523; 0.1672; 90.2952
291.018; 193.337; 0.1636; 93.6528
293.022; 193.188; 0.1722; 96.8426
295.422; 194.029; 0.1765; 98.3115
297.978; 201.399; 0.1789; 99.3377
300.48; 207.079; 0.1909; 101.372
302.502; 215.025; 0.1862; 103.034
305.022; 219.047; 0.189; 104.284
307.038; 220.123; 0.1888; 109.113
309.84; 220.329; 0.1915; 113.146
311.922; 225.13; 0.185; 116.497
313.902; 231.925; 0.1919; 120.184
316.338; 232.762; 0.1932; 122.8
318.822; 235.885; 0.1977; 126.136
321.3; 239.04; 0.2085; 127.52
323.358; 243.883; 0.2021; 130.916
325.68; 246.668; 0.2059; 135.122
328.098; 250.956; 0.2125; 142.227
330.858; 254.743; 0.2212; 147.46
332.922; 259.9; 0.2084; 151.985
335.22; 261.774; 0.2145; 155.666
337.5; 262.234; 0.2167; 158.971
340.242; 263.499; 0.2133; 158.409
342.402; 262.147; 0.2177; 156.705
344.418; 265.043; 0.2158; 155.629
346.842; 267.056; 0.2168; 153.954
348.9; 266.347; 0.2161; 156.958
351.762; 265.982; 0.223; 160.017
354.18; 268.636; 0.2041; 161.235
356.358; 268.089; 0.207; 167.74
358.458; 269.395; 0.2065; 174.271
361.158; 266.766; 0.203; 175.43
363.3; 269.089; 0.2036; 177.3
365.298; 269.354; 0.2024; 179.532
367.92; 266.489; 0.2029; 180.14
369.96; 264.688; 0.2045; 182.008
373.098; 267.897; 0.2086; 184.113
375.138; 267.838; 0.1922; 186.717
377.262; 265.552; 0.1916; 191.021
379.782; 260.492; 0.1914; 197.172
382.362; 257.961; 0.1802; 201.027
384.582; 255.298; 0.1709; 204.543
386.898; 245.493; 0.1654; 206.542
389.082; 235.048; 0.1626; 205.603
391.86; 227.229; 0.1525; 203.17
394.062; 224.443; 0.1548; 200.575
396.06; 219.114; 0.1406; 195.202
398.64; 208.742; 0.1357; 191.428
400.698; 208.549; 0.1282; 194.281
404.142; 203.427; 0.125; 191.792
406.122; 194.604; 0.1091; 191.353
408.258; 187.604; 0.1049; 193.435
410.382; 180.318; 0.0988; 195.435
413.04; 171.702; 0.0928; 193.306
415.122; 162.668; 0.0864; 189.837
417.138; 154.004; 0.0797; 182.589
419.46; 151.188; 0.0761; 181.546
421.458; 146.641; 0.0697; 181.504
424.218; 142.242; 0.0634; 169.882
426.258; 132.463; 0.0513; 158.543
428.94; 124.651; 0.0467; 142.336
431.022; 117.729; 0.0397; 114.515
433.68; 107.061; 0.0342; 82.9301
436.002; 101.371; 0.0301; 60.3974
437.982; 95.9501; 0.0278; 39.8249
440.298; 91.097; 0.0262; 26.6679
442.362; 88.8469; 0.0252; 21.1521
445.062; 81.7212; 0.0246; 17.9394
