Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric: 100% Polyester FR Treate; Interliner: Polyester Wadding/Kevlar;CMHR Urethane Foam;;;;;;ISO 5660;CBUF - Fire Safety of Upholstered Furniture, EC Report EUR 16477 EN, contact SP for more information.;;;1;2005-11-02 12:54:44
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
 ;;102;33;;;18.5;17.120;0.0436;1.481;;;;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 3.0; 0; 0.0000
5; 0.0; 0; 0.0000
10; 0.0; 0; 0.0000
15; 0.0; 19; 0.0003
20; 0.0; 0; 0.0000
25; 0.0; 0; 0.0011
30; 0.0; 1488; 0.0046
35; 0.0; 436; 0.0080
40; 36.8; 0; 0.0094
45; 84.9; 1249; 0.0297
50; 101.8; 489; 0.0436
55; 99.2; 436; 0.0315
60; 89.6; 303; 0.0207
65; 78.1; 183; 0.0113
70; 66.9; 114; 0.0061
75; 58.2; 95; 0.0048
80; 53.8; 65; 0.0029
85; 53.4; 81; 0.0030
90; 55.1; 60; 0.0027
95; 57.6; 39; 0.0020
100; 60.3; 50; 0.0024
105; 62.8; 45; 0.0022
110; 65.0; 44; 0.0024
115; 65.9; 54; 0.0028
120; 66.5; 61; 0.0031
125; 68.6; 60; 0.0030
130; 69.9; 56; 0.0030
135; 71.4; 81; 0.0041
140; 73.2; 97; 0.0047
145; 72.3; 109; 0.0058
150; 72.0; 86; 0.0043
155; 72.6; 65; 0.0030
160; 73.5; 61; 0.0028
165; 74.5; 79; 0.0037
170; 75.6; 56; 0.0027
175; 76.0; 83; 0.0038
180; 76.7; 98; 0.0045
185; 77.2; 100; 0.0047
190; 77.8; 86; 0.0039
195; 77.3; 93; 0.0041
200; 77.1; 100; 0.0044
205; 76.2; 101; 0.0044
210; 75.1; 113; 0.0043
215; 74.1; 79; 0.0035
220; 73.3; 88; 0.0035
225; 72.3; 93; 0.0028
230; 71.7; 56; 0.0021
235; 70.6; 71; 0.0026
240; 70.7; 68; 0.0025
245; 71.3; 61; 0.0021
250; 71.6; 48; 0.0019
255; 70.5; 69; 0.0025
260; 68.7; 53; 0.0015
265; 67.2; 2; 0.0001
270; 66.0; 17; 0.0006
275; 64.9; 13; 0.0004
280; 64.1; 6; 0.0002
285; 62.7; 3; 0.0001
290; 62.1; 0; 0.0000
295; 62.3; 0; 0.0000
300; 62.1; 0; 0.0000
305; 62.3; 0; 0.0000
310; 62.5; 0; 0.0000
315; 62.1; 0; 0.0000
320; 62.8; 0; 0.0000
325; 62.7; 0; 0.0000
330; 61.9; 0; 0.0000
335; 61.8; 0; 0.0000
340; 60.4; 2; 0.0000
345; 59.0; 0; 0.0000
350; 58.7; 0; 0.0000
355; 58.0; 0; 0.0000
360; 56.9; 0; 0.0000
365; 55.4; 0; 0.0000
370; 54.7; 0; 0.0000
375; 54.5; 0; 0.0000
380; 53.8; 0; 0.0000
385; 52.7; 0; 0.0000
390; 51.8; 0; 0.0000
395; 51.6; 0; 0.0000
400; 50.8; 0; 0.0000
405; 50.6; 0; 0.0000
410; 49.6; 0; 0.0000
415; 49.3; 0; 0.0000
420; 49.1; 0; 0.0000
425; 48.3; 0; 0.0000
430; 47.7; 0; 0.0000
435; 47.3; 0; 0.0000
440; 46.7; 0; 0.0000
445; 45.9; 0; 0.0000
450; 45.6; 0; 0.0000
455; 44.8; 0; 0.0000
460; 44.0; 0; 0.0000
465; 43.8; 0; 0.0000
470; 43.3; 0; 0.0000
475; 42.6; 0; 0.0000
480; 42.2; 0; 0.0000
485; 41.1; 0; 0.0000
490; 40.3; 0; 0.0000
495; 39.3; 0; 0.0000
500; 38.3; 0; 0.0000
505; 37.6; 0; 0.0000
510; 36.0; 0; 0.0000
515; 34.8; 0; 0.0000
520; 33.3; 0; 0.0000
525; 31.7; 0; 0.0000
530; 30.7; 0; 0.0000
535; 29.7; 0; 0.0000
540; 28.5; 0; 0.0000
545; 27.2; 0; 0.0000
550; 25.8; 0; 0.0000
555; 24.5; 0; 0.0000
560; 23.0; 0; 0.0000
565; 22.0; 0; 0.0000
570; 20.9; 0; 0.0000
575; 19.4; 0; 0.0000
580; 17.9; 0; 0.0000
585; 17.0; 0; 0.0000
590; 15.9; 12; 0.0001
595; 12.3; 0; 0.0000
600; 8.5; 46; 0.0006
605; 6.9; 60; 0.0004
610; 6.3; 130; 0.0004
615; 5.7; 72; 0.0004
620; 5.5; 13; 0.0001
625; 5.2; 0; 0.0000
630; 4.9; 11; 0.0001
635; 5.0; 61; 0.0005
