Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric;Interliner;Foam;;F3;Mattresse upholstery;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-11-09 13:09:13
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;;;18.16;;;;22.17;;;;;67.92;;;;F3_1;;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);Mass (g)
1055;1.58472616419738;44.285644
1060;2.68213690976242;44.282289
1065;2.79882705533165;44.264224
1070;4.08665488523812;44.200947
1075;4.1458787544697;44.187669
1080;3.68614276308516;44.104338
1085;2.88781089799248;44.080527
1090;3.53686206616286;44.199047
1095;2.58806448091753;44.084163
1100;3.82569997557757;44.088516
1105;4.03009045500098;44.087785
1110;4.05807408200641;44.091626
1115;2.70500897597593;43.991677
1120;1.46057207292345;43.995501
1125;1.74253222879471;43.90794
1130;1.73875503008175;43.975354
1135;1.88796578656665;43.976824
1140;3.07761806163111;43.889754
1145;2.41352922761944;43.887481
1150;2.00284568832465;43.884358
1155;1.87362844703712;43.810988
1160;2.92229622154034;43.791795
1165;3.01308867769591;43.80007
1170;4.24608041200027;43.711588
1175;4.23451486578565;43.778364
1180;3.2620263188916;43.685918
1185;4.14452639058361;43.683279
1190;2.92479976895178;43.67946
1195;3.91334777988227;43.681564
1200;2.91394323322941;43.681196
1205;3.11002551093334;43.618828
1210;3.18965018046917;43.616547
1215;3.15897301414454;43.688451
1220;2.93758922881527;43.59797
1225;2.71709008108138;43.597337
1230;3.61218242589979;43.590594
1235;4.35384961827907;43.589796
1240;4.08659565919654;43.50773
1245;4.27221582809533;43.48433
1250;4.27986078871639;43.488402
1255;2.9822615002369;43.493531
1260;3.87142180161697;43.39966
1265;3.8064637412524;43.405441
1270;3.79868348420528;43.399168
1275;4.05347560336979;43.395834
1280;4.22911742383311;43.390683
1285;3.2760090092585;43.304271
1290;3.99506580587205;43.396227
1295;3.68260756263727;43.362161
1300;2.5881841237509;43.290939
1305;1.56277023872694;43.2842
1310;1.77581495491966;43.375582
1315;2.82479023071063;43.279397
1320;2.99110005609878;43.279131
1325;1.65698573943524;43.281988
1330;1.49406666314038;43.268028
1335;1.07339658605834;43.192985
1340;1.09868466854173;43.194106
1345;2.64859231151519;43.19319
1350;3.19665071508089;43.082426
1355;3.05606106977685;43.197477
1360;3.08847281810836;43.194414
1365;3.79116020401613;43.081916
1370;3.80421452300074;43.086985
1375;3.89075314305053;43.080609
1380;4.14335916671172;43.080262
1385;4.34975655820372;42.99424
1390;3.24508061695737;43.078706
1395;3.81057191194914;42.997218
1400;2.78360784897132;42.990189
1405;3.87780283825311;42.99571
1410;2.85138462654107;42.993768
1415;4.1422511764083;42.874158
1420;3.41995342520678;42.990173
1425;3.92542323326131;42.893941
1430;3.51129767242384;42.879281
1435;2.89688880471025;42.882084
1440;2.85421108565701;42.79204
1445;3.21806978176695;42.783868
1450;3.15975337712583;42.809976
1455;4.22581121778378;42.763489
1460;4.02009107309622;42.783863
1465;2.97486908957545;42.787928
1470;3.02142532223602;42.786336
1475;2.96598500561785;42.702905
1480;4.12050191019477;42.700148
1485;5.44171138873463;42.785929
1490;4.99360705776894;42.675271
1495;5.39140538682706;42.677072
1500;5.22241534039233;42.681994
1505;5.04999031423511;42.678233
1510;5.00072466186077;42.590571
1515;5.09687703873626;42.606138
1520;6.41241280699239;42.564298
1525;10.4208970724954;42.592432
1530;11.8312703352743;42.473296
1535;13.9154974133817;42.47898
1540;14.7542153120027;42.485068
1545;13.5679140085841;42.473904
1550;13.9767533748576;42.394937
1555;14.746406437217;42.39161
1560;14.3052177429513;42.387805
1565;13.7142839657234;42.298935
1570;13.0677482467684;42.195678
1575;13.0525668036202;42.194599
1580;11.296181784073;42.109457
1585;16.4387745138218;42.107588
1590;17.3389600841673;42.10126
1595;18.4708971459867;41.985084
1600;19.5921710759063;41.895051
1605;19.6747427382232;41.884243
1610;20.5703615167588;41.795227
1615;20.1989921760132;41.77423
1620;20.0975573335908;41.707389
1625;21.7056164131603;41.588104
1630;22.4960887560151;41.500197
1635;24.4872603799616;41.381431
1640;24.6597693765887;41.289028
1645;24.7239444182885;41.196334
1650;26.0969604135667;41.182334
1655;26.7113760436493;41.111138
1660;26.6270781617978;40.991502
1665;26.1255149880829;40.899123
1670;26.1232536196336;40.899979
1675;23.4030419653835;40.790163
1680;23.1808005101608;40.685005
1685;24.0516049055568;40.692669
1690;22.9840654719628;40.579602
1695;23.1340608514239;40.498831
1700;21.6711258961101;40.403542
1705;22.6688679776708;40.375761
1710;22.0195181008667;40.295694
1715;22.6482376395759;40.110034
1720;23.7268173829118;40.080286
1725;21.6605386672467;39.9925
1730;20.7783343116163;39.899495
1735;19.7801022804643;39.892399
1740;17.6922435051119;39.779903
1745;16.4206367221183;39.773486
1750;16.1710368098086;39.68133
1755;15.9928041245205;39.683479
1760;16.175503251878;39.565702
1765;16.524928512453;39.496611
1770;17.2002864739141;39.486607
1775;15.8533842861153;39.403014
1780;14.5980777180308;39.360923
1785;14.5588748072908;39.285906
1790;14.7639846552287;39.287721
1795;15.8421384685508;39.170135
1800;15.2890164554571;39.171301
1805;14.6362681386213;39.088792
1810;13.4166383450642;39.105519
1815;17.2845522174657;39.091307
1820;17.0936763309398;38.991974
1825;16.8794441950328;38.87292
1830;15.9716605542184;38.768658
1835;17.6741543355087;38.768434
1840;16.7635688868751;38.679491
1845;16.7873001561763;38.655496
1850;13.4665713840276;38.573434
1855;12.256342286998;38.556663
1860;11.3419755113324;38.479787
1865;10.1593047358298;38.369209
1870;10.3501561695769;38.367861
1875;11.6137079308983;38.289221
1880;11.4272853416397;38.16617
1885;12.3054911272855;38.175288
1890;12.0561581209408;38.079677
1895;10.972585657629;38.077997
1900;11.4087986808028;38.072954
1905;10.6425871500318;38.072128
1910;10.1156468581183;37.944218
1915;10.0673894598957;37.875574
1920;10.1180327421769;37.880398
1925;8.86115888448496;37.858543
1930;8.9946991096215;37.788383
1935;9.470398598536;37.788061
1940;9.42864540665068;37.782131
1945;9.6649276976411;37.682999
1950;8.62901328905563;37.685185
1955;8.32077701699088;37.60281
1960;7.95768944371449;37.58929
1965;8.1145800174417;37.587515
1970;8.29603367565645;37.584898
1975;7.66392481074255;37.473155
1980;6.80427383565293;37.498293
1985;5.73618137828041;37.462642
1990;5.2104179096619;37.473485
1995;5.24028878168724;37.458048
2000;5.32407479843407;37.387502
2005;5.02559428157782;37.38462
2010;5.90474582957239;37.452268
2015;5.04563890303798;37.381701
2020;5.19713244009876;37.295731
2025;5.05505814898423;37.346766
2030;5.00001488235381;37.2729
2035;4.16428973215979;37.269361
2040;4.45574668506776;37.268116
2045;5.34410408452764;37.194677
2050;5.75234993407681;37.186228
2055;5.95300157212706;37.256849
2060;4.80053732849932;37.195211
2065;4.79626861881629;37.177126
2070;5.8623845099906;37.16247
2075;6.08876943409808;37.17862
2080;5.19407651182208;37.174613
2085;6.23835722563646;37.068698
2090;5.57704247286852;37.091465
2095;4.83806139212302;37.069207
2100;4.75550054678697;37.185344
2105;4.75888129582929;37.059968
