Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polycarbonate;;;;IN3-2;Wall or ceiling strips;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-11-09 13:14:46
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;;;70.09;;;;50.38;;;;;192.33;;;;IN3-2_1;;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);Mass (g)
1145;34.0821863014037;21.346098
1150;34.5862297684488;21.251795
1155;33.9838161912084;21.143718
1160;33.7088172632341;21.142278
1165;32.8044697853235;21.051803
1170;32.1124269239969;20.934983
1175;32.2509801794288;20.848276
1180;31.0496567605721;20.738509
1185;30.6468454184688;20.745176
1190;30.5843354828903;20.571832
1195;29.4464148027985;20.54533
1200;30.1820145290401;20.544943
1205;28.8744688739132;20.452895
1210;28.5720183983707;20.340581
1215;28.7485242006167;20.166688
1220;27.4846596396282;20.048069
1225;26.709065356816;19.939036
1230;26.6683451931657;19.867101
1235;27.118501962083;19.764451
1240;26.2941898510066;19.670525
1245;24.9133274742529;19.643273
1250;22.977333191525;19.531764
1255;24.5891473267733;19.530414
1260;23.6893389886218;19.441735
1265;23.8133934892461;19.414325
1270;23.1794245284193;19.332949
1275;22.5171363390594;19.24813
1280;22.5719266291802;19.139633
1285;21.6173748874181;19.131751
1290;20.4694601498273;19.113872
1295;20.5603966687334;19.034004
1300;19.8597984107007;18.928025
1305;20.3282871836107;18.928755
1310;23.1862748984563;18.934387
1315;26.0116114702226;18.759573
1320;21.2998363299165;18.757501
1325;19.5204996407251;18.738903
1330;22.9767799824344;18.637221
1335;21.3063600814231;18.53123
1340;18.8725255839907;18.53074
1345;18.0427317472226;18.428806
1350;18.227223920944;18.336998
1355;17.1381005119453;18.349214
1360;16.9915873182864;18.34999
1365;14.6557109032006;18.241
1370;13.0360116604418;18.219087
1375;15.1680329046587;18.231745
1380;13.1691559755596;18.154206
1385;13.3777106601001;18.044472
1390;12.4905432964186;17.981269
1395;12.2446197986173;18.029489
1400;12.3098116975776;17.87575
1405;11.3953937846054;17.847278
1410;11.7060130804682;17.848368
1415;12.0115673931992;17.842315
1420;12.4111003410924;17.747737
1425;12.4684960538557;17.643424
1430;14.5293532313355;17.646093
1435;11.8565450285359;17.647178
1440;11.5739130625093;17.376541
1445;9.81966162078864;17.590012
1450;10.0219111930673;17.665614
1455;11.3792282704211;17.230626
1460;13.4133367238738;17.356718
1465;13.2874208720118;17.300633
1470;13.1665579963575;17.234931
1475;11.8195218262815;17.215473
1480;12.248204583211;17.213843
1485;12.4850006238214;17.117797
1490;13.6552162104667;17.111885
1495;15.1951080777659;17.029195
1500;14.3810208621528;17.024804
1505;13.1024279593926;16.928327
1510;13.1961187061353;16.881071
1515;12.3039253496247;16.910468
1520;11.3042868250127;16.825416
1525;11.5956355874543;16.683731
1530;10.3779467618691;16.695613
1535;10.2300253064311;16.67998
1540;10.944829986025;16.681126
1545;11.3626283096423;16.56844
1550;12.3392684994607;16.5668
1555;12.6474650531758;16.550379
1560;12.6701714091664;16.479008
1565;12.5600406954327;16.454351
1570;12.3742710351699;16.481886
1575;14.471741026125;16.363163
1580;14.5877276510468;16.367012
1585;13.7460130481811;16.307768
1590;11.5830586072649;16.229064
1595;10.8661362025642;16.222347
1600;10.7459360655894;16.139566
1605;10.2779922465222;16.133495
1610;10.3193980692317;16.138419
1615;10.4547820565936;16.020684
1620;9.81116250554741;16.018459
1625;9.71750224523547;15.988818
1630;9.68942782411422;15.941932
1635;9.67563817688921;15.935281
1640;10.4195093075328;15.818748
1645;10.2821194873969;15.826155
1650;9.4713425085774;15.816834
1655;9.60715748629608;15.734584
1660;10.2603722162481;15.624629
1665;10.1300769161353;15.624988
1670;8.8720036829576;15.625187
1675;9.80386651280917;15.626167
1680;9.65061768591269;15.533082
1685;9.90782785437675;15.524977
1690;10.8250208146784;15.432821
1695;10.1957512772772;15.412505
1700;10.1992904700549;15.389928
1705;10.8490407594827;15.323886
