Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
EPS;Plasterboard;;;(M13);;;ISO 5660;SBI Project;C000418_m13;;1;2003-08-12 12:48:54
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
40;59;86;25.84;11.75;7.50;25.0;8.45;NA;NA;83.43;0.0088;13;700
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 3.1; 0; 0.0003
5; 4.9; 0; 0.0003
10; 3.6; 0; 0.0003
15; 1.3; 21; 0.0006
20; 0.7; 29; 0.0008
25; 1.1; 418; 0.0012
30; 1.3; 62; 0.0013
35; 0.5; 80; 0.0017
40; 0.5; 123; 0.0025
45; 0.8; 148; 0.0047
50; 1.7; 194; 0.0067
55; 0.0; 276; 0.0083
60; 15.8; 117; 0.0079
65; 67.2; 6; 0.0006
70; 85.8; 21; 0.0017
75; 55.1; 54; 0.0024
80; 28.0; 57; 0.0023
85; 18.5; 38; 0.0018
90; 17.3; 37; 0.0014
95; 17.8; 27; 0.0010
100; 17.6; 16; 0.0006
105; 17.6; 12; 0.0005
110; 16.1; 10; 0.0004
115; 14.6; 3; 0.0001
120; 13.9; 1; 0.0000
125; 12.6; 0; 0.0000
130; 11.0; 9; 0.0004
135; 8.9; 2; 0.0001
140; 6.7; 8; 0.0003
145; 5.5; 5; 0.0002
150; 4.0; 9; 0.0003
155; 3.3; 5; 0.0002
160; 3.3; 1; 0.0000
165; 2.8; 1; 0.0000
170; 2.5; 0; 0.0000
175; 2.2; 0; 0.0000
180; 1.9; 0; 0.0000
185; 1.9; 0; 0.0000
190; 2.6; 16; 0.0004
195; 2.1; 47; 0.0011
200; 1.7; 32; 0.0010
205; 1.6; 51; 0.0013
210; 1.7; 37; 0.0009
215; 2.0; 38; 0.0010
220; 1.4; 21; 0.0005
225; 1.5; 17; 0.0005
230; 1.9; 13; 0.0003
235; 1.4; 1; 0.0000
240; 1.7; 0; 0.0000
245; 1.5; 6; 0.0001
250; 1.1; 0; 0.0000
255; 1.9; 5; 0.0001
260; 1.8; 0; 0.0000
265; 0.6; 14; 0.0003
270; 1.0; 2; 0.0000
275; 1.1; 8; 0.0002
280; 0.8; 15; 0.0004
285; 1.3; 16; 0.0004
290; 1.0; 17; 0.0004
295; 0.9; 18; 0.0004
300; 1.2; 4; 0.0001
305; 1.3; 18; 0.0004
310; 1.5; 7; 0.0002
315; 1.3; 6; 0.0001
320; 1.2; 5; 0.0001
325; 1.3; 11; 0.0002
330; 0.7; 9; 0.0002
335; 0.9; 24; 0.0005
340; 1.0; 32; 0.0007
345; 0.8; 32; 0.0008
350; 0.9; 12; 0.0003
355; 1.2; 21; 0.0003
360; 0.9; 23; 0.0005
365; 0.6; 19; 0.0005
370; 1.2; 20; 0.0003
375; 1.2; 10; 0.0002
380; 0.7; 0; 0.0000
385; 0.6; 0; 0.0000
390; 0.6; 0; 0.0000
395; 1.1; 1; 0.0000
400; 0.5; 23; 0.0004
405; 0.4; 10; 0.0002
410; 0.3; 16; 0.0003
415; 0.5; 18; 0.0004
420; 0.6; 17; 0.0003
425; 0.8; 17; 0.0003
430; 0.4; 9; 0.0002
435; 0.4; 10; 0.0002
440; 0.3; 0; 0.0000
445; 0.3; 1; 0.0000
450; 0.3; 0; 0.0000
455; 0.4; 0; 0.0000
460; 0.8; 0; 0.0000
465; 0.5; 0; 0.0000
470; 0.6; 0; 0.0000
475; 0.2; 0; 0.0000
480; 0.7; 0; 0.0000
485; 0.4; 0; 0.0000
490; 0.8; 0; 0.0000
495; 0.6; 0; 0.0000
500; 0.6; 0; 0.0000
505; 1.0; 0; 0.0000
510; 0.6; 0; 0.0000
515; 0.5; 4; 0.0001
520; 0.7; 0; 0.0000
525; 0.3; 0; 0.0000
530; 0.5; 0; 0.0000
535; 1.0; 0; 0.0000
540; 1.3; 27; 0.0006
545; 1.7; 51; 0.0009
550; 2.5; 43; 0.0009
555; 2.2; 39; 0.0010
560; 2.5; 30; 0.0006
565; 3.0; 25; 0.0005
570; 2.7; 15; 0.0003
575; 2.0; 20; 0.0003
580; 2.1; 9; 0.0002
585; 2.4; 6; 0.0002
590; 2.1; 0; 0.0000
595; 1.5; 0; 0.0000
600; 1.6; 0; 0.0000
605; 1.7; 0; 0.0000
610; 0.7; 0; 0.0000
615; 0.7; 0; 0.0000
620; 1.2; 0; 0.0000
625; 1.1; 0; 0.0000
630; 0.7; 0; 0.0000
635; 0.8; 0; 0.0000
640; 1.1; 0; 0.0000
645; 1.0; 0; 0.0000
650; 1.1; 0; 0.0000
655; 1.3; 0; 0.0000
660; 1.0; 0; 0.0000
665; 0.7; 0; 0.0000
670; 0.8; 0; 0.0000
675; 0.6; 0; 0.0000
680; 0.5; 0; 0.0000
685; 0.8; 0; 0.0000
690; 0.9; 0; 0.0000
695; 0.5; 10; 0.0002
700; 0.1; 20; 0.0003
705; 0.0; 0; 0.0000
710; 0.4; 12; 0.0002
715; 0.0; 10; 0.0002
720; 0.0; 13; 0.0002
725; 0.0; 46; 0.0005
730; 0.0; 59; 0.0008
735; 0.3; 42; 0.0007
740; 0.2; 43; 0.0007
745; 0.1; 76; 0.0008
750; 0.0; 73; 0.0007
755; 0.0; 37; 0.0004
760; 0.0; 16; 0.0002
765; 0.0; 18; 0.0002
770; 0.0; 0; 0.0000
775; 0.0; 0; 0.0000
780; 0.0; 0; 0.0000
785; 0.1; 0; 0.0000
790; 0.3; 0; 0.0000
795; 0.2; 0; 0.0000
800; 0.3; 0; 0.0000
805; 0.0; 0; 0.0000
810; 0.3; 0; 0.0000
815; 0.4; 0; 0.0000
820; 0.1; 0; 0.0000
825; 0.5; 0; 0.0000
830; 0.0; 0; 0.0000
835; 0.1; 0; 0.0000
