Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;XLPE;;;Cable FIPEC-03 1x150 mm2;Medium Voltage 12/20 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-03 08:28:40
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
75;6;1123;605.81;183.82;166.57;132.1;29.97;;;;0.006580;35;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 1.2; 0; 0.0000
5; 4.5; 0; 0.0000
10; 111.4; 831; 0.0459
15; 206.8; 1224; 0.1389
20; 222.0; 1278; 0.1557
25; 217.0; 1294; 0.1600
30; 209.5; 1301; 0.1559
35; 207.1; 1400; 0.1625
40; 211.4; 1341; 0.1514
45; 215.5; 1157; 0.1324
50; 212.5; 1152; 0.1285
55; 200.3; 1133; 0.1229
60; 194.0; 1123; 0.1207
65; 194.6; 1075; 0.1059
70; 197.8; 973; 0.0936
75; 190.3; 865; 0.0840
80; 184.2; 935; 0.0863
85; 183.9; 824; 0.0733
90; 178.1; 859; 0.0757
95; 177.9; 804; 0.0686
100; 178.4; 811; 0.0675
105; 172.3; 789; 0.0657
110; 167.9; 818; 0.0675
115; 169.7; 800; 0.0660
120; 170.4; 794; 0.0675
125; 166.3; 690; 0.0573
130; 165.0; 707; 0.0544
135; 165.2; 695; 0.0541
140; 164.8; 716; 0.0571
145; 169.8; 700; 0.0544
150; 172.5; 754; 0.0602
155; 169.1; 706; 0.0589
160; 168.2; 772; 0.0612
165; 165.5; 800; 0.0605
170; 167.8; 697; 0.0575
175; 177.0; 716; 0.0605
180; 182.0; 737; 0.0629
185; 181.4; 786; 0.0687
190; 171.2; 1006; 0.0819
195; 169.5; 1069; 0.0839
200; 176.3; 986; 0.0807
205; 178.8; 936; 0.0807
210; 170.8; 996; 0.0805
215; 164.4; 961; 0.0721
220; 167.0; 917; 0.0713
225; 167.8; 892; 0.0696
230; 164.5; 933; 0.0709
235; 160.0; 930; 0.0690
240; 157.9; 976; 0.0691
245; 152.4; 982; 0.0651
250; 148.5; 970; 0.0654
255; 143.9; 1015; 0.0653
260; 135.9; 958; 0.0557
265; 126.9; 968; 0.0532
270; 122.5; 990; 0.0524
275; 118.4; 885; 0.0463
280; 113.4; 959; 0.0468
285; 109.2; 910; 0.0428
290; 105.4; 832; 0.0374
295; 101.9; 823; 0.0341
300; 96.7; 871; 0.0346
305; 93.3; 743; 0.0295
310; 90.8; 709; 0.0274
315; 90.5; 680; 0.0250
320; 87.8; 663; 0.0236
325; 86.2; 731; 0.0255
330; 86.6; 590; 0.0213
335; 86.8; 639; 0.0226
340; 84.1; 618; 0.0209
345; 86.0; 551; 0.0210
350; 88.3; 572; 0.0225
355; 89.9; 565; 0.0225
360; 94.1; 537; 0.0235
365; 95.5; 529; 0.0233
370; 97.1; 497; 0.0230
375; 96.4; 496; 0.0221
380; 95.2; 488; 0.0210
385; 99.9; 519; 0.0231
390; 103.0; 559; 0.0257
395; 104.7; 577; 0.0274
400; 109.5; 548; 0.0276
405; 116.0; 546; 0.0292
410; 122.0; 628; 0.0321
415; 125.4; 674; 0.0342
420; 127.6; 628; 0.0337
425; 131.1; 637; 0.0361
430; 133.4; 605; 0.0349
435; 137.3; 672; 0.0379
440; 138.0; 664; 0.0373
445; 139.8; 646; 0.0385
450; 143.2; 686; 0.0415
455; 146.2; 677; 0.0401
