Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;PE;;;Cable FIPEC-46 50 pairs;Telephone cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-04 08:39:44
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;20;335;225.53;144.11;102.80;88.5;22.45;;;;0.008840;20;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 2.5; 29; 0.0007
5; 2.6; 0; 0.0007
10; 1.0; 0; 0.0013
15; 0.8; 0; 0.0023
20; 0.0; 80; 0.0030
25; 66.2; 646; 0.0774
30; 158.6; 826; 0.1218
35; 199.7; 911; 0.1401
40; 212.9; 880; 0.1341
45; 211.9; 862; 0.1229
50; 212.3; 799; 0.1144
55; 216.0; 751; 0.1090
60; 219.4; 742; 0.1094
65; 217.9; 743; 0.1077
70; 214.3; 839; 0.1131
75; 213.2; 796; 0.1073
80; 216.3; 784; 0.0982
85; 214.0; 793; 0.0921
90; 200.7; 727; 0.0863
95; 191.7; 830; 0.0895
100; 183.4; 799; 0.0857
105; 172.6; 802; 0.0747
110; 160.3; 847; 0.0671
115; 147.6; 750; 0.0587
120; 138.5; 758; 0.0518
125; 133.2; 653; 0.0453
130; 128.2; 685; 0.0439
135; 121.1; 757; 0.0397
140; 114.2; 484; 0.0319
145; 107.6; 459; 0.0312
150; 100.4; 619; 0.0288
155; 94.0; 633; 0.0246
160; 87.7; 517; 0.0208
165; 82.5; 346; 0.0162
170; 79.3; 304; 0.0126
175; 74.4; 331; 0.0099
180; 68.0; 253; 0.0062
185; 62.2; 125; 0.0044
190; 58.8; 66; 0.0021
195; 57.6; 130; 0.0028
200; 56.6; 74; 0.0022
205; 55.2; 56; 0.0016
210; 53.1; 54; 0.0014
215; 50.3; 21; 0.0005
220; 47.3; 27; 0.0008
225; 45.4; 52; 0.0015
230; 43.6; 28; 0.0007
235; 42.6; 31; 0.0009
240; 39.5; 28; 0.0007
245; 37.4; 47; 0.0009
250; 37.1; 0; 0.0000
255; 36.5; 5; 0.0001
260; 36.9; 0; 0.0000
265; 36.8; 0; 0.0000
270; 37.0; 63; 0.0013
275; 38.8; 1; 0.0000
280; 38.8; 0; 0.0000
285; 37.9; 0; 0.0000
290; 37.4; 22; 0.0004
295; 36.7; 0; 0.0000
300; 36.3; 0; 0.0000
305; 36.8; 24; 0.0006
310; 38.4; 10; 0.0002
315; 40.8; 11; 0.0003
320; 43.4; 87; 0.0023
325; 47.3; 101; 0.0026
330; 50.2; 95; 0.0019
335; 52.4; 126; 0.0035
340; 54.2; 104; 0.0037
345; 56.4; 136; 0.0042
350; 59.1; 209; 0.0044
355; 62.7; 170; 0.0045
360; 64.1; 203; 0.0068
365; 65.5; 218; 0.0059
370; 67.6; 211; 0.0061
375; 69.3; 212; 0.0062
380; 69.5; 215; 0.0067
385; 69.9; 238; 0.0071
390; 70.4; 243; 0.0075
395; 74.1; 259; 0.0078
400; 78.0; 228; 0.0082
405; 80.4; 180; 0.0075
410; 82.8; 302; 0.0109
415; 85.2; 280; 0.0105
420; 87.6; 376; 0.0130
425; 91.0; 324; 0.0134
430; 95.4; 368; 0.0163
435; 100.2; 461; 0.0197
440; 106.0; 515; 0.0212
445; 113.1; 613; 0.0252
450; 121.4; 476; 0.0264
455; 123.5; 569; 0.0307
460; 129.3; 649; 0.0320
465; 133.7; 570; 0.0328
470; 136.9; 610; 0.0364
475; 141.3; 632; 0.0384
480; 145.9; 565; 0.0403
485; 153.4; 606; 0.0456
490; 159.9; 711; 0.0480
495; 164.0; 706; 0.0507
500; 169.7; 643; 0.0523
505; 174.8; 651; 0.0542
510; 181.7; 688; 0.0573
515; 187.3; 667; 0.0616
520; 193.1; 665; 0.0645
525; 196.2; 718; 0.0682
530; 199.9; 705; 0.0697
535; 205.0; 692; 0.0705
540; 212.0; 712; 0.0738
545; 216.8; 637; 0.0704
550; 221.6; 682; 0.0768
555; 228.3; 718; 0.0797
560; 231.6; 697; 0.0832
565; 239.0; 667; 0.0825
570; 247.7; 677; 0.0842
575; 255.4; 685; 0.0853
580; 261.2; 741; 0.0926
585; 266.1; 721; 0.0913
590; 274.3; 690; 0.0934
595; 278.5; 686; 0.0964
600; 279.0; 706; 0.0986
605; 285.2; 748; 0.1029
610; 290.9; 750; 0.1016
615; 295.1; 756; 0.1067
620; 295.7; 739; 0.1090
625; 298.1; 737; 0.1079
630; 306.9; 741; 0.1113
635; 318.1; 748; 0.1140
640; 322.3; 741; 0.1121
645; 323.1; 743; 0.1133
650; 322.5; 761; 0.1117
655; 325.3; 726; 0.1070
660; 330.5; 737; 0.1114
665; 329.7; 782; 0.1158
670; 326.6; 778; 0.1152
675; 323.2; 797; 0.1118
680; 323.6; 786; 0.1114
685; 323.9; 764; 0.1101
