Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric: Leather ; Interliner: Kevlar;Polyether Foam;;;;;;ISO 5660;CBUF - Fire Safety of Upholstered Furniture, EC Report EUR 16477 EN, contact SP for more information.;;;1;2005-11-02 14:53:45
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
 ;;341;67;;;32.9;20.130;0.0704;3.3005;;;;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 6.2; 0; 0.0001
5; 3.5; 9; 0.0001
10; 0.8; 110; 0.0017
15; 0.0; 272; 0.0036
20; 0.0; 172; 0.0038
25; 0.0; 217; 0.0055
30; 0.0; 240; 0.0055
35; 0.0; 189; 0.0051
40; 0.0; 528; 0.0174
45; 0.0; 768; 0.0297
50; 0.0; 1122; 0.0445
55; 2.8; 1333; 0.0565
60; 115.6; 2896; 0.0704
65; 243.7; 208; 0.0171
70; 297.1; 129; 0.0205
75; 312.4; 119; 0.0191
80; 330.6; 94; 0.0156
85; 341.1; 106; 0.0180
90; 332.6; 126; 0.0211
95; 312.0; 147; 0.0222
100; 293.2; 145; 0.0202
105; 270.2; 153; 0.0200
110; 250.5; 187; 0.0215
115; 235.0; 168; 0.0191
120; 223.5; 188; 0.0193
125; 214.1; 193; 0.0185
130; 203.3; 176; 0.0168
135; 189.0; 189; 0.0169
140; 175.1; 172; 0.0147
145; 162.0; 165; 0.0126
150; 148.8; 164; 0.0119
155; 138.0; 118; 0.0082
160; 130.9; 122; 0.0077
165; 126.5; 93; 0.0058
170; 122.4; 86; 0.0055
175; 119.5; 82; 0.0048
180; 115.5; 54; 0.0035
185; 114.0; 39; 0.0025
190; 116.4; 61; 0.0035
195; 116.1; 69; 0.0044
200; 107.8; 68; 0.0045
205; 98.6; 10; 0.0006
210; 90.3; 1; 0.0001
215; 81.2; 0; 0.0000
220; 75.3; 0; 0.0000
225; 71.1; 0; 0.0000
230; 68.2; 0; 0.0000
235; 67.0; 0; 0.0000
240; 66.2; 0; 0.0000
245; 66.0; 0; 0.0000
250; 66.3; 0; 0.0000
255; 65.7; 0; 0.0000
260; 65.4; 4; 0.0001
265; 65.7; 0; 0.0000
270; 65.6; 1; 0.0000
275; 64.1; 0; 0.0000
280; 63.7; 18; 0.0005
285; 62.8; 13; 0.0004
290; 61.7; 0; 0.0000
295; 60.9; 0; 0.0000
300; 60.8; 19; 0.0005
305; 61.3; 0; 0.0000
310; 62.1; 13; 0.0004
315; 62.8; 14; 0.0004
320; 63.7; 0; 0.0000
325; 65.5; 1; 0.0000
330; 66.9; 3; 0.0001
335; 68.7; 7; 0.0002
340; 70.7; 28; 0.0009
345; 73.1; 1; 0.0000
350; 74.8; 12; 0.0004
355; 77.0; 17; 0.0006
360; 79.2; 30; 0.0010
365; 81.3; 14; 0.0005
370; 83.2; 41; 0.0016
375; 85.2; 26; 0.0009
380; 87.5; 47; 0.0016
385; 89.4; 45; 0.0017
390; 90.4; 43; 0.0016
395; 91.5; 48; 0.0018
400; 92.2; 33; 0.0014
405; 93.6; 41; 0.0016
410; 93.9; 49; 0.0017
415; 93.7; 49; 0.0021
420; 94.1; 57; 0.0023
425; 93.6; 40; 0.0015
430; 93.1; 42; 0.0016
435; 93.0; 32; 0.0012
440; 92.1; 36; 0.0014
445; 92.1; 29; 0.0011
450; 92.2; 29; 0.0011
455; 92.0; 30; 0.0012
460; 90.2; 33; 0.0012
465; 90.4; 33; 0.0011
470; 89.1; 31; 0.0010
475; 87.7; 33; 0.0012
480; 86.0; 13; 0.0005
485; 83.5; 27; 0.0009
490; 80.2; 0; 0.0000
495; 77.6; 22; 0.0007
500; 73.4; 0; 0.0000
505; 70.6; 1; 0.0000
510; 66.6; 0; 0.0000
515; 63.8; 0; 0.0000
520; 61.8; 0; 0.0000
525; 59.6; 0; 0.0000
530; 58.0; 0; 0.0000
535; 57.0; 0; 0.0000
540; 56.0; 0; 0.0000
545; 53.8; 0; 0.0000
550; 53.3; 0; 0.0000
555; 52.1; 0; 0.0000
560; 50.2; 0; 0.0000
565; 48.3; 0; 0.0000
570; 47.4; 0; 0.0000
575; 47.1; 0; 0.0000
580; 45.6; 0; 0.0000
585; 43.6; 0; 0.0000
590; 41.1; 0; 0.0000
595; 39.4; 0; 0.0000
600; 36.8; 0; 0.0000
605; 34.4; 0; 0.0000
610; 32.5; 0; 0.0000
615; 29.7; 0; 0.0000
620; 27.4; 0; 0.0000
625; 26.4; 0; 0.0000
630; 25.2; 0; 0.0000
635; 23.9; 0; 0.0000
640; 23.1; 0; 0.0000
645; 22.4; 0; 0.0000
650; 21.4; 0; 0.0000
655; 20.8; 0; 0.0000
660; 20.2; 0; 0.0000
665; 20.3; 0; 0.0000
670; 20.1; 0; 0.0000
675; 19.5; 0; 0.0000
680; 19.4; 0; 0.0000
685; 19.6; 0; 0.0000
690; 19.6; 0; 0.0000
695; 19.2; 0; 0.0000
700; 18.2; 0; 0.0000
705; 17.4; 0; 0.0000
710; 17.2; 0; 0.0000
715; 16.8; 0; 0.0000
720; 15.9; 0; 0.0000
