Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC wall carpet;Plasterboard;;;(M10);;;ISO 5660;SBI Project;C990319_m10;;1;2003-08-12 10:27:08
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;13;145;15.95;64.63;46.46;5.4;22.15;NA;NA;653.57;0.0088;13;700
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 8; 0.0002
5; 0.0; 5; 0.0002
10; 0.0; 11; 0.0002
15; 65.9; 880; 0.0176
20; 143.0; 5880; 0.1176
25; 144.7; 5648; 0.1130
30; 125.8; 4500; 0.0900
35; 111.2; 3426; 0.0685
40; 101.6; 2767; 0.0553
45; 93.6; 2195; 0.0439
50; 87.4; 1891; 0.0378
55; 83.9; 1533; 0.0307
60; 81.1; 1367; 0.0273
65; 79.1; 1231; 0.0246
70; 78.8; 1218; 0.0244
75; 78.8; 1107; 0.0221
80; 77.2; 944; 0.0189
85; 73.5; 689; 0.0138
90; 68.6; 563; 0.0113
95; 65.2; 458; 0.0092
100; 62.1; 395; 0.0079
105; 59.3; 381; 0.0076
110; 57.4; 334; 0.0067
115; 55.2; 287; 0.0057
120; 53.6; 257; 0.0051
125; 52.3; 242; 0.0048
130; 50.8; 202; 0.0040
135; 49.4; 172; 0.0034
140; 47.4; 119; 0.0024
145; 46.5; 116; 0.0023
150; 44.2; 77; 0.0015
155; 42.8; 70; 0.0014
160; 41.1; 50; 0.0010
165; 38.9; 30; 0.0006
170; 36.4; 19; 0.0004
175; 34.4; 8; 0.0002
180; 32.4; 11; 0.0002
185; 30.1; 10; 0.0002
190; 29.5; 12; 0.0002
195; 27.5; 8; 0.0002
200; 27.1; 8; 0.0002
205; 26.3; 7; 0.0001
210; 25.8; 0; 0.0000
215; 24.8; 0; 0.0000
220; 25.1; 0; 0.0000
225; 24.3; 0; 0.0000
230; 24.2; 0; 0.0000
235; 23.9; 0; 0.0000
240; 22.7; 0; 0.0000
245; 22.7; 0; 0.0000
250; 21.7; 0; 0.0000
255; 20.9; 0; 0.0000
260; 20.4; 0; 0.0000
265; 19.4; 2; 0.0000
270; 18.5; 0; 0.0000
275; 17.7; 0; 0.0000
280; 17.0; 0; 0.0000
285; 15.6; 0; 0.0000
290; 14.8; 0; 0.0000
295; 13.7; 0; 0.0000
300; 11.3; 2; 0.0000
305; 10.7; 0; 0.0000
310; 10.5; 0; 0.0000
315; 10.5; 0; 0.0000
320; 9.7; 0; 0.0000
325; 9.5; 0; 0.0000
330; 8.9; 0; 0.0000
335; 8.5; 0; 0.0000
340; 8.1; 0; 0.0000
345; 8.5; 0; 0.0000
350; 7.7; 0; 0.0000
355; 7.7; 0; 0.0000
360; 7.9; 0; 0.0000
365; 7.3; 0; 0.0000
370; 7.3; 0; 0.0000
375; 7.5; 0; 0.0000
380; 6.7; 0; 0.0000
385; 6.6; 0; 0.0000
390; 6.2; 0; 0.0000
395; 6.0; 0; 0.0000
400; 6.1; 0; 0.0000
405; 5.3; 0; 0.0000
410; 4.9; 0; 0.0000
415; 5.6; 0; 0.0000
420; 5.0; 0; 0.0000
425; 4.5; 0; 0.0000
430; 4.6; 0; 0.0000
435; 4.8; 0; 0.0000
440; 4.4; 0; 0.0000
445; 4.9; 0; 0.0000
450; 4.0; 0; 0.0000
455; 5.3; 0; 0.0000
460; 4.4; 0; 0.0000
465; 4.0; 0; 0.0000
470; 3.7; 0; 0.0000
475; 3.0; 0; 0.0000
480; 3.0; 0; 0.0000
485; 2.9; 0; 0.0000
490; 3.1; 0; 0.0000
495; 3.0; 0; 0.0000
500; 3.0; 0; 0.0000
505; 3.0; 0; 0.0000
510; 2.9; 0; 0.0000
515; 2.6; 0; 0.0000
520; 2.8; 0; 0.0000
525; 2.8; 0; 0.0000
530; 2.1; 0; 0.0000
535; 2.1; 0; 0.0000
540; 2.7; 0; 0.0000
545; 2.0; 0; 0.0000
550; 2.1; 0; 0.0000
555; 2.2; 0; 0.0000
560; 1.9; 3; 0.0001
565; 1.7; 0; 0.0000
570; 1.5; 0; 0.0000
575; 1.9; 0; 0.0000
580; 1.9; 0; 0.0000
585; 1.9; 0; 0.0000
590; 1.5; 0; 0.0000
595; 1.0; 2; 0.0000
600; 1.5; 0; 0.0000
605; 1.1; 0; 0.0000
610; 1.0; 0; 0.0000
615; 1.8; 0; 0.0000
620; 1.4; 0; 0.0000
625; 1.5; 0; 0.0000
630; 1.2; 0; 0.0000
635; 1.2; 0; 0.0000
640; 1.0; 0; 0.0000
645; 1.7; 0; 0.0000
