Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
FR chip board;;;;(M06);;;ISO 5660;SBI Project;C990324_m6;;1;2003-08-12 10:48:14
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;485;67;41.15;53.90;55.81;7.9;21.49;NA;NA;175.87;0.0088;12;780
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.8; 0; 0.0000
5; 0.0; 0; 0.0000
10; 0.0; 19; 0.0004
15; 0.0; 55; 0.0011
20; 0.0; 132; 0.0026
25; 0.0; 212; 0.0042
30; 0.0; 266; 0.0053
35; 0.4; 387; 0.0077
40; 0.3; 489; 0.0098
45; 2.2; 535; 0.0107
50; 1.9; 586; 0.0117
55; 2.3; 604; 0.0121
60; 2.7; 658; 0.0132
65; 3.2; 689; 0.0138
70; 3.5; 705; 0.0141
75; 3.3; 709; 0.0142
80; 3.6; 705; 0.0141
85; 3.8; 682; 0.0136
90; 3.6; 674; 0.0135
95; 3.5; 639; 0.0128
100; 4.4; 648; 0.0130
105; 4.2; 613; 0.0123
110; 3.9; 622; 0.0124
115; 4.7; 637; 0.0127
120; 4.4; 643; 0.0129
125; 4.6; 643; 0.0129
130; 5.4; 601; 0.0120
135; 5.0; 618; 0.0124
140; 5.9; 622; 0.0124
145; 5.8; 676; 0.0135
150; 6.4; 612; 0.0122
155; 6.1; 602; 0.0121
160; 5.4; 620; 0.0124
165; 5.5; 582; 0.0116
170; 6.2; 625; 0.0125
175; 5.8; 592; 0.0118
180; 6.4; 575; 0.0115
185; 5.5; 619; 0.0124
190; 6.4; 613; 0.0123
195; 7.0; 599; 0.0120
200; 6.6; 623; 0.0125
205; 6.6; 574; 0.0115
210; 7.8; 613; 0.0123
215; 7.1; 584; 0.0117
220; 6.5; 622; 0.0124
225; 6.7; 608; 0.0122
230; 8.1; 609; 0.0122
235; 7.3; 573; 0.0115
240; 6.9; 580; 0.0116
245; 7.0; 563; 0.0113
250; 7.2; 575; 0.0115
255; 7.3; 553; 0.0111
260; 7.7; 587; 0.0117
265; 7.8; 579; 0.0116
270; 8.0; 563; 0.0113
275; 7.9; 545; 0.0109
280; 7.9; 582; 0.0116
285; 8.3; 563; 0.0113
290; 8.0; 577; 0.0115
295; 8.0; 566; 0.0113
300; 7.6; 573; 0.0115
305; 7.3; 560; 0.0112
310; 8.0; 573; 0.0115
315; 8.1; 595; 0.0119
320; 7.9; 581; 0.0116
325; 7.8; 567; 0.0113
330; 7.6; 545; 0.0109
335; 8.1; 570; 0.0114
340; 7.3; 561; 0.0112
345; 7.9; 549; 0.0110
350; 7.4; 554; 0.0111
355; 7.7; 577; 0.0115
360; 8.0; 526; 0.0105
365; 7.3; 533; 0.0107
370; 7.0; 535; 0.0107
375; 8.5; 512; 0.0102
380; 7.6; 498; 0.0100
385; 7.5; 517; 0.0103
390; 7.7; 534; 0.0107
395; 7.4; 492; 0.0098
400; 7.4; 520; 0.0104
405; 7.2; 521; 0.0104
410; 8.2; 503; 0.0101
415; 7.6; 511; 0.0102
420; 7.5; 546; 0.0109
425; 8.0; 518; 0.0104
430; 7.3; 535; 0.0107
435; 7.4; 532; 0.0106
440; 7.6; 520; 0.0104
445; 7.8; 506; 0.0101
450; 7.5; 520; 0.0104
455; 7.4; 511; 0.0102
460; 7.7; 507; 0.0101
465; 7.5; 493; 0.0099
470; 8.8; 508; 0.0102
475; 15.6; 358; 0.0072
480; 21.9; 238; 0.0048
485; 24.0; 245; 0.0049
490; 24.8; 261; 0.0052
495; 28.4; 181; 0.0036
500; 31.1; 182; 0.0036
505; 34.1; 161; 0.0032
510; 37.0; 149; 0.0030
515; 38.4; 139; 0.0028
520; 39.6; 142; 0.0028
525; 41.8; 142; 0.0028
530; 43.0; 130; 0.0026
535; 44.7; 128; 0.0026
540; 47.3; 116; 0.0023
545; 48.4; 138; 0.0028
550; 50.9; 112; 0.0022
555; 52.4; 114; 0.0023
560; 54.3; 101; 0.0020
565; 55.8; 118; 0.0024
570; 56.9; 130; 0.0026
