Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;EPR;;;Cable FIPEC 18 3x50 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-29 08:32:37
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
75;10;178;301.19;105.74;112.11;133.2;19.82;;;;0.008830;32.5;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 0; 0.0000
5; 10.9; 0; 0.0000
10; 66.1; 0; 0.0027
15; 99.5; 573; 0.0349
20; 104.0; 698; 0.0532
25; 103.9; 783; 0.0704
30; 103.0; 885; 0.0809
35; 103.3; 945; 0.0752
40; 103.3; 965; 0.0735
45; 101.3; 894; 0.0665
50; 98.7; 736; 0.0593
55; 99.0; 654; 0.0594
60; 98.4; 786; 0.0554
65; 98.9; 917; 0.0556
70; 99.8; 664; 0.0517
75; 97.9; 693; 0.0518
80; 95.7; 738; 0.0540
85; 96.1; 692; 0.0507
90; 96.8; 711; 0.0486
95; 96.7; 693; 0.0495
100; 98.3; 611; 0.0453
105; 98.8; 654; 0.0455
110; 98.1; 663; 0.0451
115; 97.8; 648; 0.0448
120; 97.8; 649; 0.0438
125; 99.2; 566; 0.0424
130; 100.1; 489; 0.0397
135; 102.4; 566; 0.0402
140; 105.5; 618; 0.0411
145; 109.4; 549; 0.0406
150; 114.3; 482; 0.0406
155; 115.5; 442; 0.0419
160; 118.0; 388; 0.0379
165; 120.1; 481; 0.0407
170; 122.2; 536; 0.0427
175; 124.6; 551; 0.0496
180; 125.7; 553; 0.0508
185; 125.4; 542; 0.0478
190; 125.2; 545; 0.0477
195; 124.1; 576; 0.0493
200; 123.4; 636; 0.0532
205; 123.5; 557; 0.0514
210; 125.0; 568; 0.0515
215; 127.4; 609; 0.0518
220; 129.5; 581; 0.0499
225; 130.3; 601; 0.0493
230; 128.7; 594; 0.0496
235; 126.6; 556; 0.0479
240; 126.1; 498; 0.0451
245; 127.4; 460; 0.0433
250; 128.3; 516; 0.0459
255; 127.3; 491; 0.0439
260; 124.4; 481; 0.0453
265; 123.9; 538; 0.0482
270; 122.7; 472; 0.0489
275; 121.0; 561; 0.0504
280; 119.6; 662; 0.0484
285; 117.1; 524; 0.0484
290; 115.8; 559; 0.0470
295; 114.3; 580; 0.0455
300; 111.0; 567; 0.0469
305; 108.0; 591; 0.0427
310; 105.4; 601; 0.0409
315; 102.1; 563; 0.0384
