Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
FR PVC;;;;(M02);;;ISO 5660;SBI Project;C990343_m2;;1;2003-08-12 15:09:43
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;44;173;37.50;115.20;93.40;34.0;7.64;NA;NA;716.27;0.0088;3;1180
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 1.2; 0; 0.0000
5; 2.5; 0; 0.0000
10; 0.1; 0; 0.0000
15; 2.7; 36; 0.0005
20; 4.3; 315; 0.0217
25; 19.3; 443; 0.0415
30; 18.6; 373; 0.0385
35; 6.6; 554; 0.0578
40; 8.7; 800; 0.0632
45; 42.5; 593; 0.0580
50; 82.1; 1071; 0.1429
55; 103.5; 972; 0.1405
60; 104.1; 734; 0.0951
65; 84.6; 533; 0.0658
70; 81.4; 484; 0.0658
75; 91.3; 763; 0.0919
80; 82.9; 645; 0.0992
85; 100.3; 684; 0.1235
90; 140.3; 914; 0.1482
95; 173.0; 901; 0.1690
100; 168.6; 778; 0.1370
105; 150.3; 623; 0.0964
110; 133.8; 559; 0.0876
115; 129.2; 491; 0.0763
120; 131.7; 509; 0.0768
125; 136.1; 501; 0.0747
130; 143.2; 505; 0.0752
135; 142.8; 488; 0.0714
140; 136.2; 501; 0.0714
145; 131.5; 491; 0.0689
150; 127.2; 496; 0.0638
155; 123.7; 416; 0.0520
160; 113.6; 372; 0.0484
165; 103.2; 385; 0.0478
170; 102.9; 399; 0.0488
175; 104.3; 409; 0.0507
180; 98.2; 393; 0.0458
185; 87.9; 448; 0.0473
190; 83.5; 550; 0.0640
195; 100.1; 748; 0.0984
200; 118.1; 842; 0.1119
205; 120.5; 644; 0.0840
210; 114.6; 699; 0.0875
215; 108.7; 687; 0.0837
220; 101.5; 733; 0.0880
225; 90.7; 692; 0.0745
230; 85.1; 729; 0.0737
235; 84.2; 559; 0.0584
240; 80.0; 610; 0.0619
245; 74.7; 640; 0.0620
250; 71.7; 728; 0.0705
255; 70.7; 699; 0.0686
260; 65.3; 772; 0.0680
265; 58.1; 693; 0.0563
270; 54.2; 703; 0.0547
275; 52.9; 700; 0.0519
280; 51.9; 641; 0.0490
285; 50.1; 840; 0.0575
290; 49.8; 875; 0.0571
295; 51.3; 889; 0.0614
300; 53.7; 955; 0.0638
305; 56.2; 1076; 0.0667
310; 56.2; 1250; 0.0685
315; 57.8; 1314; 0.0713
320; 58.6; 1251; 0.0713
325; 56.6; 1333; 0.0671
330; 58.4; 1510; 0.0721
335; 60.2; 1626; 0.0789
340; 59.5; 1800; 0.0752
345; 56.3; 1994; 0.0740
350; 52.3; 1682; 0.0614
355; 47.0; 1716; 0.0563
360; 42.3; 1873; 0.0518
365; 37.6; 1935; 0.0400
370; 34.0; 1953; 0.0326
375; 32.0; 1328; 0.0276
380; 29.3; 1064; 0.0222
385; 26.7; 1307; 0.0151
390; 23.3; 889; 0.0057
395; 20.2; 420; 0.0048
400; 17.9; 318; 0.0028
405; 15.8; 263; 0.0023
410; 13.8; 237; 0.0020
415; 12.6; 454; 0.0020
420; 12.1; 229; 0.0021
425; 11.7; 159; 0.0017
430; 11.2; 257; 0.0019
435; 11.2; 257; 0.0019
440; 11.6; 383; 0.0021
445; 11.5; 778; 0.0022
450; 11.3; 211; 0.0021
455; 11.3; 181; 0.0020
460; 11.2; 243; 0.0019
465; 11.2; 460; 0.0019
470; 11.4; 867; 0.0021
475; 11.3; 245; 0.0020
480; 11.5; 174; 0.0020
485; 11.5; 579; 0.0021
490; 11.3; 186; 0.0019
495; 11.6; 347; 0.0022
500; 11.8; 1191; 0.0022
505; 11.2; 218; 0.0024
510; 11.2; 297; 0.0024
515; 11.3; 263; 0.0022
520; 11.7; 441; 0.0023
525; 11.5; 688; 0.0022
530; 11.3; 309; 0.0021
535; 11.7; 270; 0.0024
540; 11.6; 297; 0.0024
545; 11.6; 350; 0.0023
550; 11.9; 512; 0.0022
555; 11.8; 666; 0.0023
560; 11.3; 567; 0.0025
565; 11.7; 252; 0.0026
570; 11.7; 241; 0.0023
575; 11.2; 369; 0.0023
580; 11.0; 302; 0.0020
585; 11.2; 470; 0.0022
590; 10.8; 280; 0.0020
595; 10.8; 1376; 0.0023
600; 10.9; 993; 0.0020
605; 11.1; 255; 0.0022
610; 10.9; 438; 0.0020
615; 10.6; 284; 0.0022
620; 10.8; 289; 0.0022
625; 10.8; 547; 0.0020
630; 11.2; 285; 0.0022
635; 10.6; 310; 0.0022
640; 10.8; 830; 0.0021
645; 10.6; 397; 0.0022
650; 10.7; 283; 0.0022
655; 10.6; 374; 0.0022
660; 10.6; 199; 0.0020
665; 10.4; 181; 0.0020
670; 10.2; 445; 0.0019
675; 10.4; 0; 0.0019
680; 10.3; 555; 0.0021
685; 10.1; 493; 0.0020
690; 9.9; 264; 0.0021
695; 10.4; 274; 0.0022
700; 10.3; 426; 0.0023
705; 10.4; 362; 0.0021
710; 10.4; 424; 0.0020
715; 9.8; 345; 0.0020
720; 9.4; 1565; 0.0020
725; 9.8; 668; 0.0019
730; 9.8; 179; 0.0019
735; 9.7; 228; 0.0018
740; 9.8; 307; 0.0019
745; 9.7; 244; 0.0019
750; 9.8; 699; 0.0019
755; 9.7; 780; 0.0019
760; 9.5; 413; 0.0016
765; 9.5; 227; 0.0016
770; 9.8; 194; 0.0015
775; 9.6; 525; 0.0015
780; 9.4; 809; 0.0017
785; 9.3; 438; 0.0016
790; 9.0; 227; 0.0015
795; 9.5; 229; 0.0015
800; 9.3; 205; 0.0015
805; 8.9; 247; 0.0019
810; 9.5; 982; 0.0014
815; 9.2; 0; 0.0016
820; 8.8; 231; 0.0016
825; 9.3; 203; 0.0015
830; 9.2; 466; 0.0015
835; 8.8; 302; 0.0013
840; 8.8; 280; 0.0013
845; 8.7; 276; 0.0013
850; 8.7; 204; 0.0013
855; 8.8; 283; 0.0012
860; 8.4; 573; 0.0012
