Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric;Foam;;;F1A-2-2;Upholstery for passenger seat, not vandalise protected;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-09 16:15:23
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;23;313.55;85.02;;;41.47;38.97;19.32;;1541;;172.18;0.0088;Melting of the surface. Shrinkage. End flame at 904s.;2010-11-03;c_LSFIRE_F1A-2-2_50b;28.0;3;25;;;;;;;;;0.65;;;
VectorData
Time (s);HRR (kW/m2);Mass (g);SPR (m2/s)
457;65.77828186;6.91421969;0.473443026
459;66.26914885;6.87986582;0.459941654
461;64.26440275;6.77732199;0.443155623
463;62.94483825;6.75646176;0.456117099
465;60.73494006;6.76033989;0.447991543
467;57.26616965;6.70454874;0.433822848
469;55.49928568;6.65804641;0.439342217
471;54.00904592;6.60863642;0.455791028
473;53.69990346;6.6353344;0.433034027
475;53.35730111;6.57502027;0.446788285
477;51.68642343;6.52248429;0.410206097
479;49.08550958;6.46556307;0.381984121
481;48.99587618;6.33303619;0.337636406
483;47.28466474;6.42645935;0.319437387
485;46.69040419;6.33861451;0.260173317
487;45.21107279;6.35039196;0.266405917
489;46.30614515;6.3950126;0.253224186
491;44.40773239;6.61392061;0.252894546
493;42.29057735;6.3160541;0.228306895
495;41.44850411;6.33038849;0.257116955
497;40.2986657;6.24840862;0.254803255
499;40.47968639;6.23159895;0.304031396
501;39.42881916;6.18305587;0.314286814
503;38.72610606;6.16973037;0.371503309
505;37.5041144;6.15208741;0.397274076
507;35.94895501;6.19977373;0.426669409
509;35.45105004;6.13414126;0.432913442
511;34.70554872;6.09646441;0.425297318
513;35.18107665;6.36768687;0.405893555
515;33.27456734;6.03442021;0.370855127
517;32.61956729;5.98041999;0.32921057
