Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Wool carpet "Velcro";Glue;Plywood;;IN16-4;Floor composite;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-17 14:51:25
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;30;164.97;38.40;;;127.62;38.39;8.87;;2819.46;;69.96;0.0088;Distortion of the surface. End flame at 95s. 2nd ignition at 193s. End flame at 621s.
;2010-08-05;c_LSFIRE_IN16-4_25b;24;24;;;;;;;;;;12.46;;;
VectorData
THR (MJ/m2);HRR (kW/m2);Mass (g);SPR (m2/(m2*s))
389;91.91582966;115.4856132;3.765155769
391;95.65615189;115.3970119;3.757640644
393;97.07538761;115.2781662;3.918918798
395;98.83580864;115.1227501;3.923617289
397;101.5757648;114.980837;3.943854069
399;101.5984821;114.8102248;4.068845548
401;102.6626747;114.6217212;4.396116766
403;106.7185189;114.6043474;4.320790874
405;105.4014403;114.3408525;4.479242748
407;106.9373785;114.1599435;4.487873154
409;108.2613115;114.2641846;4.356640683
411;106.6706005;114.0580652;4.009735048
413;107.8350926;113.8807381;4.042050085
415;103.6647154;113.7863438;3.930535425
417;106.1596453;113.7021855;4.043230411
419;108.1511051;113.5646144;4.187573764
421;109.1535915;113.4389161;4.428476004
423;106.9162659;113.3062312;4.50568977
425;107.6904342;113.0678701;4.771997419
427;108.1279275;113.1062644;4.788156074
429;105.6350499;112.9787985;4.885910053
431;105.3746482;112.74198;4.947668958
433;106.0224085;112.7173743;5.065616512
435;106.3143112;112.6696338;5.152314643
437;108.360137;112.5161241;5.479781404
439;109.2785282;112.3550857;6.103915728
441;109.7194454;112.2332288;6.45625914
443;111.9892573;112.1776245;6.958457175
445;110.0404154;112.0068883;7.008270402
447;108.9876509;111.8339176;6.904869822
449;108.0319618;111.7853739;6.730252057
451;108.7351363;111.6826924;6.660072462
453;108.4842721;111.5628616;6.281300432
455;104.7945856;111.4936005;6.22887244
457;104.0522435;111.3446907;6.269850822
459;101.6300964;111.0701235;5.884376009
461;97.37026994;111.0299883;5.695462617
463;96.79166382;110.8941278;5.505355566
465;93.49664696;110.7880448;5.54122818
467;92.35534194;110.6573864;5.262541811
469;89.55188304;110.6199734;5.156731656
471;86.58593235;110.4744179;4.977828578
473;85.4304956;110.4616377;4.90848296
475;84.3924709;110.3797182;4.577038833
477;82.91993728;110.2414514;4.579594571
479;80.45424251;110.1858939;4.644463234
481;78.21041457;110.0356974;4.65052446
483;76.52660049;109.9223091;4.728013179
485;74.76624065;109.8588549;4.603567401
487;74.26293255;109.8335977;4.263742651
489;71.72632779;109.7221147;3.983190617
491;70.58521112;109.6901761;3.875299308
493;68.03703172;109.5899904;3.703385971
495;67.43840886;109.442714;3.841123997
497;66.90789983;109.3651052;3.937279116
499;68.39758361;109.300818;4.079878877
501;67.56720998;109.2600455;3.884618614
503;66.3149378;109.10879;3.57220943
505;64.43824629;109.1106352;3.21724745
507;63.21256516;108.9749721;3.117990662
509;61.06022333;108.8798357;2.751733239
511;59.08260159;108.7972668;2.599980238
513;56.8574681;108.7264467;2.543602652
515;57.30665408;108.768699;2.341659882
517;54.91992977;108.6805349;2.133632513
519;53.61184344;108.5964075;2.024890299
521;53.88887057;108.5448696;2.006101805
523;53.07091131;108.4046842;1.903741194
525;51.10699607;108.3953827;1.878366504
527;50.74859835;108.3501523;1.758077586
529;47.04921318;108.2673116;1.702423189
531;47.36562729;108.2476522;1.5828397
533;46.06550641;108.1462871;1.520655364
535;44.77302662;108.075016;1.509849456
537;43.96965176;108.0652469;1.544588068
539;42.42592499;107.973302;1.50196289
541;41.47171493;107.8979315;1.440425138
543;38.85014677;107.8224821;1.363506505
545;36.85753462;107.8668211;1.178972801
547;35.33779169;107.8102163;1.064374451
549;34.35170017;107.7328335;1.064674607
551;34.42911398;107.6126421;1.044428123
553;33.12591067;107.6478476;0.997127782
555;30.48286268;107.5591106;1.009044896
557;29.24387609;107.528745;0.919426761
559;29.63692435;107.1246838;0.806651391
561;28.91790075;107.4473675;0.732601238
563;27.97711335;107.4134769;0.680018797
565;28.37696362;107.3109161;0.764582672
567;27.26187442;107.2606793;0.821941564
569;26.77258149;107.2670607;0.778305615
571;25.26595239;107.2290264;0.753144996
573;24.52847188;107.1782593;0.778888144
575;24.33528498;107.1643627;0.793192279
577;23.87399396;107.0517164;0.84092116
579;23.72749978;107.0294261;1.017472166
581;23.64359294;106.9536619;1.04905444
583;22.44063452;106.8423587;1.005013511
585;20.84595809;106.9775075;0.967679464
587;19.90654323;106.848331;0.903944549
589;19.14807532;106.7939507;0.806091756
591;19.16066759;106.7759849;0.883515192
593;19.75920277;106.7581563;0.988621772
595;19.82948951;106.6465243;0.957935329
597;18.5112238;106.6514823;0.938255374
599;17.96961294;106.6341665;0.877036658
601;17.57033393;106.7002957;0.784613073
603;17.67529672;106.6345574;0.728852046
605;17.49148091;106.489563;0.733857418
607;18.01121175;106.3928538;0.852123909
609;18.15744174;106.6245905;0.934965931
611;18.90907371;106.3322889;1.151604266
613;16.73462059;106.3238949;1.366214249
615;14.85673327;106.2736278;1.532355896
617;12.67564318;106.1721558;1.550370699
619;11.28782998;106.1754223;1.721933323
621;10.1728265;106.150138;1.787319456
623;9.644340698;106.14002;1.867774842
625;9.117205884;105.9504744;1.827794877
627;9.059703114;106.0151078;1.861888462
629;8.538928135;105.9249156;1.780815838
631;8.373286752;105.537917;1.668512026
633;7.796728708;105.6869199;1.569869885
635;8.169282977;105.4567395;1.617804714
637;8.650842303;105.8321404;1.672841463
639;8.435082843;105.7755659;1.659807923
641;8.548899495;105.7085128;1.669940578
643;8.055612068;105.6504729;1.575745781
645;7.72630537;105.6901704;1.52251366
647;7.650365198;105.5372213;1.525805197
649;7.606939817;105.5776427;1.594326691
651;7.384272201;105.4993083;1.604124219
653;7.672731987;105.4282935;1.653105594
655;7.920793952;105.4613512;1.714801084
657;7.328745338;105.5520557;1.75278163
659;7.338694929;105.3126669;1.647067196
661;7.224844254;105.3112595;1.594352545
663;6.680202264;105.3171876;1.666470581
665;7.030521878;105.1802809;1.68454878
667;7.383252806;105.1494009;1.644392294
669;7.022882953;105.1064369;1.710726444
671;7.011976441;105.1089635;1.705668778
673;6.881128435;105.0963211;1.575539399
675;6.5921108;105.0441949;1.498350677
677;6.682413487;105.1254628;1.479604011
679;6.613883888;104.9041;1.522942851
681;6.903565872;104.861469;1.564206745
683;7.087972255;104.8450904;1.707454794
685;6.91639245;104.7766761;1.685146824
687;6.736138203;104.7521763;1.523584199
689;6.503393897;104.7750857;1.482948176
691;6.569945108;104.6917609;1.481421625
693;6.49310206;104.6336604;1.446716392
695;6.382557848;104.5913193;1.569005804
697;6.679768429;104.5336135;1.746379564
699;6.522540311;104.5337044;1.854453308
701;6.448013907;104.4996037;1.812874793
703;6.543328782;104.4760874;1.664701432
705;6.037692401;104.4687364;1.595854762
707;6.098331483;104.4068412;1.581338504
709;6.268812495;104.3564369;1.483197023
711;5.975344079;104.2557958;1.565868845
713;5.813215224;104.1960623;1.647321411
715;5.774757477;104.1594658;1.566750669
717;4.987527594;104.163277;1.475300903
719;5.522083897;104.0934553;1.400768198
721;5.457744767;104.1236545;1.385569209
723;5.26114647;104.0512764;1.496655566
725;5.971362916;104.0107943;1.520396792
727;5.749903095;103.8981768;1.629389533
729;5.250446303;103.9412008;1.599554511
731;5.296067344;103.9840882;1.524792682
733;5.308289492;103.0493984;1.429421268
735;5.125515265;103.8218684;1.523514359
737;5.334103937;103.6957935;1.55943564
739;5.85498172;103.65708;1.793953272
741;5.66894279;103.6161586;1.862473806
743;5.640300079;103.6133757;1.858025212
745;5.770570325;103.5694745;1.729070758
747;5.572541742;103.4096605;1.637874649
749;5.363217168;103.5173627;1.499152769
751;5.716099132;103.563607;1.516122201
753;5.336082267;103.3751204;1.55898079
755;5.917129935;103.3018227;1.662543846
757;6.025099772;103.2859441;1.645269583
759;6.108725225;103.2375222;1.69352248
761;6.144041058;103.2581029;1.589111593
763;5.958870495;103.1937418;1.556730087
765;6.081398374;103.1194743;1.484516879
767;6.185810577;103.1074963;1.545169707
769;6.004444144;103.0441187;1.552431331
771;5.882852848;103.0259555;1.698216314
773;6.331934887;102.9193868;1.748513039
775;6.363991091;102.9429781;1.849885621
777;6.329480772;102.831602;1.819379641
779;6.256389611;102.8293174;1.716332567
781;6.020907195;102.7946571;1.658980414
783;5.482183299;102.7748913;1.625910194
785;5.289142401;102.7246227;1.638170244
787;5.792523483;102.7398215;1.64145943
789;5.680749637;102.573565;1.774460004
791;5.678779618;102.5432898;1.870550397
793;5.866136102;102.4813786;1.923490322
795;5.50453443;102.4667399;1.759303168
797;5.551407916;102.4204957;1.773889287
799;5.732664863;102.3490267;1.704754835
801;5.402991919;102.3546521;1.676689926
803;5.677197758;102.2615439;1.680911145
805;6.214837339;102.1949446;1.893342754
807;5.658644411;102.1400201;2.009833579
809;6.173353803;102.1441477;1.991523177
811;6.234732478;102.1143708;1.933454687
813;5.700067394;102.0858041;1.94684418
815;5.929529451;101.9888534;1.900517295
817;5.899830804;101.9639616;1.937472914
819;5.982631164;101.8935367;2.125507025
821;6.180743484;101.8273756;2.180751936
823;6.154948887;101.782417;2.198192752
825;6.052146153;101.7569821;2.106252186
827;6.006116128;101.7112506;1.9460176
829;6.037884285;101.6974896;1.790722248
831;5.993613742;101.6130903;1.79526188
833;6.183828436;101.5722439;1.805729293
835;6.199900648;101.5054025;1.925942971
837;6.449596022;101.4415845;1.99959646
839;6.688391507;101.4165576;2.065922056
841;6.808607745;101.3522874;2.121894717
843;6.614794049;101.2887125;2.02470436
845;6.461971864;101.2365411;2.060227028
847;6.406776983;101.2158078;2.025439437
849;6.261006327;101.2001553;2.067632216
851;6.684411537;101.0476604;2.123099185
853;6.970169716;100.9942029;2.196146457
855;6.416307737;101.0131363;2.043195054
857;6.90722649;100.9519969;2.038127916
859;6.7558723;100.8866981;1.96243089
861;6.566765214;100.9321104;1.99329773
863;6.967891251;100.7467233;2.040802526
865;7.201216211;100.7129545;2.322343221
867;6.856027276;100.7017338;2.369128926
869;7.446872574;100.6474136;2.450553335
871;7.040778603;100.6263031;2.268521571
873;6.972081554;100.581677;2.309222478
875;7.230908481;100.4769088;2.189194905
877;7.291552034;100.510617;2.214166518
879;7.272896885;100.3857809;2.227372157
881;7.691193951;100.3593311;2.395148179
883;7.771579167;100.2506311;2.461640409
885;7.352486837;100.2810425;2.566656056
887;7.463357025;100.1855136;2.469212899
889;7.570548002;100.1854833;2.476333237
891;7.585171767;100.1005564;2.362255311
893;7.671083787;100.0249885;2.310214721
895;7.986336542;99.9553944;2.22749326
897;8.06908795;99.8937253;2.284090545
899;7.74030674;99.8878881;2.240507425
901;8.167365942;99.830302;2.226777602
903;7.809398198;99.7700089;2.139434373
905;7.567444725;99.7541755;2.220744001
907;7.956818717;99.6710167;2.396818035
909;8.026149015;99.5853026;2.448526601
911;8.324087943;99.5316627;2.555211465
913;8.108557202;99.4640809;2.606415745
915;7.626032772;99.4150994;2.522681502
917;7.86280063;99.3772332;2.466933495
919;7.86830144;99.3498457;2.39763018
921;7.501002031;99.3066408;2.418658467
923;7.989002567;99.2077694;2.543621135
925;8.369596675;99.1224335;2.571315962
927;7.989358281;99.0738153;2.682314113
929;8.600420528;99.0641829;2.862767657
931;7.995419968;99.0071106;2.850864758
933;7.772228203;98.967278;2.789155718
935;7.940599956;98.864672;2.862423888
937;7.733760206;98.8188958;2.866583359
939;7.778239014;98.728252;2.793082762
941;8.047477973;98.6406023;2.68849596
943;8.119619558;98.5933293;2.543727689
945;7.926508836;98.6078164;2.424450305
947;7.829292761;98.5296182;2.27430769
949;7.904926283;98.4775059;2.271772168
951;7.896101075;98.3677925;2.422979735
953;8.246828326;98.3264631;2.587971656
955;8.339411388;98.2493085;2.597012519
957;8.266244949;98.1631258;2.699501813
959;8.121873146;98.1498786;2.687742674
961;7.810621138;98.0902509;2.63564844
963;7.513559478;98.0331334;2.654766593
965;7.660969647;97.9769685;2.687390438
967;7.8410036;97.8760258;2.603462913
969;7.722090328;97.7641199;2.633439172
971;7.925569196;97.7691555;2.682452191
973;7.181601307;98.1079444;2.57509674
975;6.949764525;97.5988315;2.571399769
977;6.953533051;97.6046841;2.677914058
979;6.874905381;97.4392133;2.787176904
981;7.25797311;97.3805383;2.780746399
983;7.06033543;97.3489929;2.967307245
985;6.879497358;97.3106124;3.160965296
987;6.85886898;97.1997496;3.041818827
989;6.474440577;97.1831758;2.861960419
991;6.592332595;97.1546548;2.784560752
993;6.274465865;97.0198379;2.840568508
995;6.510654566;96.9684517;2.716562192
997;7.044457636;96.8518272;2.899500829
999;7.241794796;96.807458;3.11973748
1001;7.368332827;96.7585068;3.203670291
1003;7.764131139;96.6715225;3.10118647
1005;7.708410244;96.6394026;3.010694325
1007;7.482583839;96.5912376;3.03277008
1009;7.683017896;96.4696228;2.947781928
1011;7.553309698;96.4091175;3.087410737
1013;7.67115736;96.306436;3.141432618
1015;7.665019292;96.2353754;3.187788494
1017;7.373431438;96.1741601;3.061317724
1019;7.137098017;96.1397715;3.11813077
1021;7.006979899;96.0696334;2.949078351
1023;6.878946802;96.0507006;3.066221774
1025;7.177222285;95.9723358;3.182877668
1027;7.513802473;95.8374132;3.380317643
1029;6.869052118;95.7657936;3.364381881
1031;6.710182369;95.7147856;3.432711923
1033;6.933512349;95.6149317;3.329877604
1035;6.556181972;95.6015637;3.545845801
1037;6.621240574;95.5145337;3.481701006
1039;6.952095641;95.401297;3.616890709
1041;6.750185325;95.3245955;3.604493317
1043;6.718444337;95.2666317;3.476652374
1045;7.022452782;95.1727969;3.2539298
1047;6.630536672;95.1818857;3.237272367
1049;6.591837736;95.0401125;3.069169095
1051;6.856690124;94.9531133;3.423281086
1053;6.614211214;94.8956325;3.649138646
1055;6.679002015;94.840375;3.735514739
1057;6.78881163;94.7759235;3.709572705
1059;6.253354539;94.6859599;3.666232311
1061;6.493198789;94.6426491;3.279651067
1063;6.932165878;94.5361421;3.164883253
1065;6.838036278;94.465596;3.153529162
1067;6.592207245;94.3506954;3.119940249
1069;6.726943884;94.3268473;3.329525542
1071;6.088354942;94.2776238;3.487438348
1073;6.178707144;94.176621;3.613606524
1075;6.696332686;94.0844495;3.502891788
1077;6.286135644;94.0007471;3.596269345
1079;6.117760293;93.9407258;3.292720324
1081;6.358800602;93.8641914;3.241463465
1083;5.608263775;93.8204572;3.104507366
1085;5.783501302;93.6848697;3.331324577
1087;5.925769465;93.6342696;3.242283319
1089;6.137227241;93.5184169;3.697677041
1091;6.143883786;93.4339879;3.847568115
1093;6.444150194;93.4135881;3.937646548
1095;6.19722101;93.3311554;3.966806893
1097;6.316164189;93.3026498;4.059094815
1099;6.498393227;93.1859801;3.993652689
1101;6.428366822;93.0856427;3.898367232
1103;6.911353073;92.9709385;3.995377677
1105;6.695563338;92.9422515;4.090070624
1107;6.571400867;93.3104375;4.146577547
1109;6.611514858;92.8174915;3.971927886
1111;7.04505826;92.5807197;4.264143694
1113;6.417685167;92.6741614;4.084037499
1115;7.073973991;92.5518811;4.033782357
1117;6.857339057;92.4973497;4.088851023
1119;6.530071228;92.4304328;4.243653531
1121;6.818165616;92.3952884;3.842672762
1123;7.259691335;92.3279178;3.841596713
1125;6.760264961;92.1891999;3.858654609
1127;6.889237999;92.1129527;3.707660322
1129;6.839026206;91.6618053;3.548145021
1131;6.356728993;91.9717094;3.557532129
1133;6.678563319;91.9366256;3.625566054
1135;6.809498453;91.8749863;3.603264178
1137;6.878744492;91.7237771;3.742004133
1139;7.036377992;91.6406943;3.782529325
1141;6.621108229;91.5419293;4.090989451
1143;6.867275611;91.5331889;4.155653446
1145;6.725096256;91.464881;4.176545163
1147;6.783838182;91.3155021;3.979691071
1149;6.566156272;91.2526984;4.177933858
1151;7.05205534;91.166213;4.182053916
1153;6.964730858;91.1336846;4.026666054
1155;6.521320745;91.0117522;3.876970051
1157;6.636421426;90.9603059;4.008565647
1159;6.872823267;90.9220461;3.936101712
1161;6.946320191;90.7597519;3.711647793
1163;7.138887395;90.687376;3.744928221
1165;6.828500114;90.6165431;3.812509383
1167;6.320769088;90.5872817;3.843479959
1169;6.736344372;90.499541;3.893902005
1171;6.595427147;90.4308246;3.966884611
1173;6.542603812;90.310889;4.160106405
1175;6.965200639;90.2321312;4.047957581
1177;6.977073152;90.1463113;3.964571537
1179;6.253329363;90.0708354;4.025943725
1181;6.531361937;90.0398495;3.946569683
1183;6.532253809;89.9815676;4.003156515
1185;6.246946977;89.8455263;3.970694451
1187;6.70825752;89.7712605;4.056684682
1189;6.855996474;89.6730853;3.889212059
1191;6.695909271;89.5726117;4.314880064
1193;6.865727187;89.5325834;4.130784798
1195;6.786732247;89.4761164;4.230868303
1197;6.274896515;89.383355;4.281204203
1199;6.727082406;89.2741411;4.318041574
1201;6.933228465;89.1779771;4.02393158
