Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Silicone rubber;;;;IN6-3;Interior Surfaces of gangways;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-11-09 15:35:54
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;36;311.72;33.40;;;25.7;15.3;19.17;;1151.2;;149.6;0.00884;;2011-08-16;BRD6011a1;2;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s));Mass (g)
30;7.89963714744271;0.215595868824541;25.44795
32;9.1813858299174;0.418571234094232;25.45072
34;20.3643503439688;0.550502104681988;25.449357
36;39.241040349163;0.453705673078947;25.897802
38;56.2595810792997;0.208457526327523;25.602382
40;81.3674734152878;0.452742861731376;25.179398
42;109.551640916047;0.543787472805416;25.159299
44;124.197718401768;1.2808247560545;24.961652
46;136.540037215582;2.31095009178445;24.875774
48;159.390377667726;2.39933008182098;24.764136
50;183.215515078657;2.26198018061184;24.60648
52;198.866027439762;4.99637582651912;24.475958
54;223.265803142082;6.12080373059273;24.309191
56;240.997827092128;8.28017466921578;24.082616
58;266.933945868579;9.03927427653246;23.978604
60;285.291619854551;11.3579753138939;23.602171
62;288.956476271313;13.9319480592282;23.40477
64;298.27986858867;12.8890605042659;23.056374
66;303.386374503364;14.8439870310489;22.805873
68;309.014646104117;15.6883768335182;22.582066
70;311.71726813236;17.6970107948952;22.289339
72;305.325841231449;19.3926170700773;21.878333
74;303.422674110654;15.3714725006589;21.680605
76;287.51431135723;17.3375894866075;21.320661
78;279.994984419829;17.1744525867333;20.92194
80;268.733783072539;16.7774705871998;20.694683
82;260.791055525261;15.4683028810923;20.476534
84;249.385673444207;14.4682771939121;20.169669
86;238.134574651394;13.885904695166;19.941219
88;226.669467732401;13.2600383272751;19.514151
90;218.017674481499;12.276621873373;19.361823
92;203.076137234642;12.3779110699837;19.164248
94;194.607154559184;10.6834695274629;18.969841
96;186.57977306479;8.9704608743057;18.769082
98;184.896903213216;8.38739917494254;18.587568
