Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
POlyolefin;XLPE;;;Cable FIPEC 10 3x1x150 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 09:54:41
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;63;119;293.27;81.37;70.78;97.7;25.97;;;;0.008800;45;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 3.5; 0; 0.0000
10; 2.0; 0; 0.0000
20; 0.0; 0; 0.0000
30; 0.0; 0; 0.0000
40; 0.0; 95; 0.0004
50; 0.0; 241; 0.0023
60; 0.0; 356; 0.0064
70; 28.6; 109; 0.0042
80; 96.4; 130; 0.0074
90; 118.5; 110; 0.0065
100; 111.2; 63; 0.0033
110; 103.1; 34; 0.0016
120; 96.0; 18; 0.0009
130; 91.9; 4; 0.0002
140; 88.3; 0; 0.0000
150; 83.9; 0; 0.0000
160; 80.9; 0; 0.0000
170; 77.4; 0; 0.0000
180; 74.2; 0; 0.0000
190; 72.1; 0; 0.0000
200; 69.6; 0; 0.0000
210; 67.1; 0; 0.0000
220; 65.6; 0; 0.0000
230; 63.3; 0; 0.0000
240; 61.1; 0; 0.0000
250; 59.5; 0; 0.0000
260; 58.8; 0; 0.0000
270; 58.1; 0; 0.0000
280; 57.3; 2; 0.0000
290; 56.7; 0; 0.0000
300; 55.5; 10; 0.0002
310; 54.9; 5; 0.0001
320; 53.9; 0; 0.0000
330; 53.7; 0; 0.0000
340; 52.6; 0; 0.0000
350; 51.6; 0; 0.0000
360; 50.8; 6; 0.0001
370; 50.1; 2; 0.0000
380; 49.0; 6; 0.0002
390; 48.6; 12; 0.0003
400; 47.6; 8; 0.0002
410; 47.1; 7; 0.0002
420; 46.1; 18; 0.0004
430; 45.4; 13; 0.0002
440; 44.8; 12; 0.0002
450; 43.3; 10; 0.0002
460; 43.1; 11; 0.0002
470; 42.2; 15; 0.0003
480; 41.4; 12; 0.0002
490; 40.8; 15; 0.0003
500; 40.0; 25; 0.0004
510; 39.2; 26; 0.0004
520; 38.7; 23; 0.0004
530; 37.7; 19; 0.0004
540; 37.3; 17; 0.0003
550; 36.0; 20; 0.0003
560; 35.1; 27; 0.0005
570; 34.8; 25; 0.0004
580; 33.2; 36; 0.0006
590; 33.0; 29; 0.0005
600; 32.4; 30; 0.0005
610; 31.4; 20; 0.0003
620; 31.1; 8; 0.0001
630; 30.4; 18; 0.0003
640; 29.6; 14; 0.0002
650; 29.0; 3; 0.0000
660; 28.6; 18; 0.0003
670; 27.6; 20; 0.0003
680; 27.3; 18; 0.0003
690; 27.1; 23; 0.0003
700; 26.9; 13; 0.0002
710; 26.4; 19; 0.0003
720; 25.7; 17; 0.0003
730; 25.4; 18; 0.0003
740; 24.5; 25; 0.0004
750; 24.1; 31; 0.0005
760; 23.6; 31; 0.0005
770; 23.1; 25; 0.0004
780; 22.1; 19; 0.0003
790; 21.7; 21; 0.0003
800; 20.5; 23; 0.0004
810; 20.4; 22; 0.0004
820; 19.3; 28; 0.0005
830; 18.2; 23; 0.0004
840; 18.4; 34; 0.0006
850; 18.0; 33; 0.0006
860; 16.9; 31; 0.0006
870; 16.9; 29; 0.0005
880; 16.2; 29; 0.0005
890; 15.6; 34; 0.0006
900; 15.4; 33; 0.0006
910; 15.3; 38; 0.0007
920; 14.8; 26; 0.0005
930; 14.6; 38; 0.0006
940; 14.3; 33; 0.0005
950; 14.2; 33; 0.0006
960; 13.8; 33; 0.0006
970; 14.0; 46; 0.0007
980; 14.0; 40; 0.0006
990; 13.8; 41; 0.0006
1000; 14.5; 32; 0.0004
1010; 13.5; 29; 0.0004
1020; 12.9; 38; 0.0005
1030; 13.3; 23; 0.0003
1040; 12.6; 29; 0.0004
1050; 12.1; 43; 0.0005
1060; 11.9; 35; 0.0005
1070; 11.6; 46; 0.0006
1080; 11.4; 29; 0.0004
1090; 11.3; 38; 0.0005
1100; 11.4; 30; 0.0004
1110; 11.3; 41; 0.0005
1120; 10.6; 40; 0.0005
1130; 10.8; 49; 0.0007
1140; 10.7; 36; 0.0005
1150; 10.3; 38; 0.0005
1160; 10.1; 27; 0.0004
1170; 10.0; 32; 0.0003
1180; 9.9; 32; 0.0004
1190; 9.9; 30; 0.0004
1200; 9.6; 24; 0.0003
1210; 9.5; 28; 0.0004
1220; 9.4; 26; 0.0003
1230; 9.5; 25; 0.0003
1240; 9.5; 35; 0.0004
1250; 9.2; 27; 0.0003
1260; 9.3; 26; 0.0003
1270; 8.7; 34; 0.0004
1280; 8.7; 34; 0.0004
1290; 8.8; 36; 0.0004
1300; 8.9; 31; 0.0004
1310; 8.5; 38; 0.0005
1320; 8.4; 44; 0.0005
1330; 8.4; 50; 0.0005
1340; 8.2; 25; 0.0003
1350; 8.1; 29; 0.0003
1360; 7.9; 45; 0.0005
1370; 8.3; 46; 0.0006
1380; 8.2; 44; 0.0005
1390; 8.0; 40; 0.0004
1400; 7.9; 39; 0.0004
1410; 7.8; 51; 0.0005
1420; 7.8; 44; 0.0005
1430; 7.6; 41; 0.0005
1440; 7.6; 42; 0.0004
1450; 7.5; 44; 0.0004
1460; 7.5; 43; 0.0004
1470; 7.7; 41; 0.0005
1480; 7.5; 51; 0.0004
1490; 7.4; 44; 0.0005
1500; 7.1; 44; 0.0005
1510; 7.3; 71; 0.0005
1520; 7.1; 67; 0.0008
1530; 6.9; 72; 0.0008
1540; 7.0; 91; 0.0007
1550; 7.5; 52; 0.0005
1560; 7.2; 76; 0.0008
1570; 6.7; 68; 0.0007
1580; 6.6; 69; 0.0008
1590; 7.3; 79; 0.0007
1600; 7.0; 91; 0.0008
1610; 7.1; 68; 0.0007
1620; 7.0; 77; 0.0008
1630; 7.0; 82; 0.0008
1640; 6.9; 77; 0.0008
1650; 7.3; 83; 0.0008
1660; 7.6; 61; 0.0006
1670; 6.9; 71; 0.0007
1680; 7.1; 84; 0.0008
1690; 7.1; 93; 0.0010
1700; 6.8; 74; 0.0009
1710; 7.2; 96; 0.0007
1720; 7.3; 85; 0.0008
1730; 7.1; 76; 0.0009
1740; 7.5; 90; 0.0008
1750; 8.3; 98; 0.0009
1760; 8.8; 69; 0.0007
1770; 8.9; 100; 0.0010
1780; 8.7; 79; 0.0008
1790; 8.2; 75; 0.0008
1800; 8.2; 96; 0.0010
1810; 8.4; 78; 0.0008
1820; 8.7; 99; 0.0010
1830; 8.4; 106; 0.0011
1840; 9.2; 84; 0.0009
1850; 9.3; 93; 0.0010
1860; 9.2; 91; 0.0010
1870; 8.9; 90; 0.0010
1880; 9.2; 137; 0.0011
1890; 9.0; 113; 0.0011
1900; 9.2; 80; 0.0011
1910; 9.2; 110; 0.0011
1920; 9.7; 110; 0.0013
1930; 9.3; 95; 0.0011
1940; 9.1; 101; 0.0011
1950; 9.2; 95; 0.0011
1960; 9.2; 101; 0.0011
1970; 9.3; 85; 0.0011
1980; 8.9; 111; 0.0013
1990; 9.6; 125; 0.0014
2000; 9.6; 133; 0.0014
2010; 9.4; 115; 0.0013
2020; 9.7; 96; 0.0010
2030; 9.4; 89; 0.0010
2040; 9.7; 110; 0.0012
2050; 10.1; 99; 0.0011
2060; 9.8; 78; 0.0010
2070; 9.9; 80; 0.0010
2080; 10.0; 118; 0.0013
2090; 9.8; 113; 0.0012
2100; 9.8; 95; 0.0013
2110; 9.8; 113; 0.0014
2120; 9.5; 120; 0.0012
2130; 9.9; 106; 0.0013
2140; 9.9; 89; 0.0012
2150; 10.1; 103; 0.0013
2160; 9.7; 98; 0.0012
2170; 9.9; 100; 0.0013
2180; 10.1; 96; 0.0011
2190; 10.0; 105; 0.0013
2200; 10.1; 95; 0.0012
2210; 10.1; 123; 0.0014
2220; 10.2; 128; 0.0015
2230; 9.7; 113; 0.0015
2240; 10.1; 97; 0.0014
2250; 10.1; 102; 0.0014
2260; 10.1; 137; 0.0014
2270; 10.4; 113; 0.0013
2280; 10.5; 83; 0.0012
2290; 11.1; 93; 0.0011
2300; 10.7; 93; 0.0012
2310; 10.9; 110; 0.0013
2320; 10.8; 90; 0.0012
2330; 10.9; 96; 0.0012
2340; 11.2; 107; 0.0013
2350; 10.9; 94; 0.0014
2360; 11.0; 101; 0.0014
2370; 12.3; 110; 0.0015
2380; 16.4; 88; 0.0011
2390; 18.2; 91; 0.0012
2400; 18.7; 78; 0.0011
2410; 19.0; 96; 0.0011
2420; 19.2; 82; 0.0011
2430; 19.6; 82; 0.0010
2440; 19.9; 69; 0.0010
2450; 19.9; 69; 0.0009
2460; 20.4; 55; 0.0008
2470; 21.2; 68; 0.0010
2480; 22.6; 75; 0.0009
2490; 22.9; 75; 0.0011
2500; 22.6; 71; 0.0009
2510; 23.2; 83; 0.0011
2520; 23.4; 71; 0.0011
