Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;PVC;;;Cable FIPEC-32 50 pairs;Telephone cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-04 08:11:59
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;17;198;126.58;128.90;111.50;78.6;13.34;;;;0.008460;18;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 2.9; 66; 0.0004
5; 2.2; 0; 0.0004
10; 0.2; 0; 0.0005
15; 0.0; 687; 0.0018
20; 17.0; 402; 0.0220
25; 83.7; 542; 0.0613
30; 145.6; 709; 0.1020
35; 167.8; 721; 0.1054
40; 171.6; 794; 0.1074
45; 174.1; 733; 0.1042
50; 178.4; 749; 0.1119
55; 183.6; 737; 0.1164
60; 190.9; 745; 0.1213
65; 197.7; 789; 0.1255
70; 195.2; 748; 0.1164
75; 186.2; 828; 0.1194
80; 178.0; 869; 0.1156
85; 172.0; 888; 0.1111
90; 164.6; 967; 0.1011
95; 157.8; 978; 0.0925
100; 148.8; 910; 0.0823
105; 140.9; 843; 0.0700
110; 131.9; 782; 0.0599
115; 123.7; 758; 0.0491
120; 115.8; 683; 0.0398
125; 109.2; 675; 0.0359
130; 102.4; 521; 0.0298
135; 97.8; 465; 0.0294
140; 96.0; 472; 0.0261
145; 93.0; 564; 0.0253
150; 91.5; 475; 0.0233
155; 92.2; 415; 0.0222
160; 89.7; 382; 0.0199
165; 87.2; 429; 0.0209
170; 87.2; 415; 0.0203
175; 86.5; 386; 0.0193
180; 87.0; 368; 0.0198
185; 87.3; 363; 0.0184
190; 86.3; 377; 0.0193
195; 86.7; 337; 0.0206
200; 87.1; 379; 0.0192
205; 86.3; 333; 0.0173
210; 87.4; 256; 0.0148
215; 84.9; 323; 0.0177
220; 83.1; 309; 0.0164
225; 82.7; 275; 0.0153
230; 81.6; 245; 0.0149
235; 81.5; 300; 0.0144
240; 80.2; 311; 0.0155
245; 81.4; 258; 0.0139
250; 81.7; 223; 0.0126
255; 81.4; 271; 0.0155
260; 82.4; 321; 0.0170
265; 83.7; 309; 0.0183
270; 85.0; 313; 0.0179
275; 86.2; 280; 0.0173
280; 86.2; 322; 0.0205
285; 85.2; 293; 0.0179
290; 87.5; 338; 0.0211
295; 88.2; 342; 0.0214
300; 90.5; 329; 0.0205
305; 91.0; 330; 0.0217
310; 90.9; 308; 0.0226
315; 91.4; 361; 0.0253
320; 91.6; 346; 0.0245
325; 92.7; 364; 0.0257
330; 94.4; 368; 0.0249
335; 94.2; 341; 0.0248
340; 94.7; 360; 0.0262
345; 96.6; 401; 0.0280
350; 97.6; 378; 0.0287
355; 99.0; 387; 0.0289
360; 98.7; 396; 0.0301
365; 99.5; 420; 0.0316
370; 101.6; 439; 0.0322
375; 102.0; 393; 0.0347
380; 103.6; 419; 0.0342
385; 105.6; 439; 0.0354
390; 106.6; 469; 0.0377
395; 107.4; 480; 0.0403
400; 110.2; 467; 0.0414
405; 111.5; 491; 0.0403
410; 111.8; 497; 0.0425
415; 112.8; 518; 0.0431
420; 114.1; 509; 0.0444
425; 113.8; 501; 0.0455
430; 114.3; 517; 0.0471
435; 115.3; 509; 0.0471
440; 117.0; 500; 0.0489
445; 119.6; 522; 0.0492
450; 120.1; 536; 0.0518
455; 121.8; 549; 0.0542
460; 123.6; 569; 0.0546
465; 125.9; 544; 0.0551
470; 128.4; 536; 0.0549
475; 129.6; 541; 0.0596
480; 131.5; 564; 0.0586
485; 132.4; 585; 0.0603
490; 133.5; 540; 0.0610
495; 133.0; 550; 0.0609
500; 136.7; 582; 0.0631
505; 137.5; 585; 0.0642
510; 137.3; 550; 0.0629
515; 138.5; 594; 0.0669
520; 139.6; 572; 0.0675
525; 140.7; 570; 0.0690
530; 142.5; 571; 0.0668
535; 142.5; 591; 0.0686
540; 143.6; 638; 0.0705
545; 145.1; 573; 0.0683
550; 145.5; 581; 0.0702
555; 147.3; 625; 0.0743
560; 147.8; 578; 0.0731
565; 148.0; 638; 0.0736
570; 148.8; 651; 0.0745
575; 148.4; 617; 0.0766
580; 148.7; 602; 0.0743
585; 148.9; 623; 0.0775
590; 148.6; 614; 0.0731
595; 149.2; 662; 0.0789
600; 148.4; 617; 0.0762
605; 148.2; 671; 0.0817
610; 148.6; 632; 0.0774
615; 149.4; 660; 0.0798
620; 149.1; 675; 0.0793
