Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Silicone rubber;;;;IN6-3;Interior Surfaces of gangways;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-11-09 15:38:52
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;38;276.51;34.51;;;25.7;15.3;19.81;;1193.7;;143.5;0.00884;;2011-08-16;BRD6011a2;2;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s));Mass (g)
0;-1.64305223067466;0.0442071925753015;25.7
2;-1.63186502199895;0.0407224497420177;25.500093
4;-1.44736520457529;0.0283736248881479;25.767849
6;-1.49893566445316;0.0196039697426658;25.769878
8;-1.0772136046493;0.00441177189165554;25.792499
10;-0.623295300757371;0.0160536132543667;25.672589
12;0.377743450802413;0.0235256989869999;25.700649
14;0.0387208950682498;0.0427833548738745;25.713136
16;0.432006682602573;0.0582197193884883;25.769499
18;0.767425400547532;0.0737657408450952;25.613696
20;0.89097371376127;0.140166953079045;25.701641
22;1.53142517533427;0.123125771195552;25.771694
24;2.23159306202456;0.136918358874002;25.699201
26;2.16890453596083;0.155061128809399;25.771214
28;2.50126127897849;0.154887868676916;25.874026
30;1.96580737254646;0.19654463100567;31.635621
32;4.13517137796158;0.351925573753412;31.804444
34;7.86983373740135;0.450910805632968;31.668006
36;17.7397980533221;0.554910676208565;27.710134
38;43.8890210476005;0.793324756374114;25.474883
40;72.6748390356393;0.337281610274223;25.116343
42;93.644632634204;0.986435611356369;26.272404
44;113.732943360862;1.39557234923888;25.299361
46;133.462432820258;2.43049391459915;25.0981
48;149.595676910004;3.32474651867669;24.98427
50;160.562137395904;3.63025946532217;24.496652
52;170.432485755358;2.94643879768517;24.564611
54;177.789900984876;5.43125778328062;24.411228
56;170.113845502811;5.11502820660688;24.303115
58;163.105749067242;5.37188081984346;24.187016
60;163.353171214416;6.22453751597019;24.077101
62;171.238217240641;5.72814405399604;23.894529
64;187.419491290791;6.76252752190384;23.806408
66;203.839416674821;9.48889705029028;23.604121
68;220.204816978356;10.4364428846312;23.476272
70;238.344421511535;11.210921262464;22.989447
72;256.834069738309;12.7805481851826;22.765505
74;270.01011940929;16.0491816422717;22.561215
76;270.407361526074;20.1521588254073;22.227729
78;274.862670592684;16.2448732355551;21.808981
80;276.507309291759;15.5269240398652;21.59373
82;270.777706488517;16.6195347372368;21.411547
84;266.260367509007;15.1977292346046;20.938473
86;257.887378154681;14.1037953075554;20.689527
88;255.038930306593;17.1440727851612;20.412735
90;252.832466374469;15.2679462203064;20.299743
92;248.793049512864;15.6517559904889;19.73928
94;245.320495863049;14.2383087933944;19.386039
96;237.451569057119;11.8145962777017;19.189344
98;231.562328217385;13.9699808706894;18.921266
100;224.878681891018;12.9250609340494;18.76826
102;217.061670586908;11.2838683512054;18.497205
104;210.694534769155;13.0436719059194;18.208974
106;203.801873852497;11.5235973656734;18.025424
108;200.924689547085;11.067400047608;17.75586
110;192.987298843527;10.83848738855;17.564106
112;189.609414436584;10.0625152874832;17.4756
114;182.912156208331;9.86139448160806;17.190203
116;181.583367634604;9.71333391180173;17.009769
118;181.413614962402;9.96873443870066;16.878306
120;183.218642836938;8.32490130478714;16.675258
122;185.202939481842;7.86199807291127;16.580261
124;184.96886805366;7.5753037632807;16.273369
126;181.801485276633;7.43945373725992;16.18092
128;171.983923800321;6.81023277786429;16.076233
130;168.290264794466;7.38836102072614;15.957664
132;162.297988489595;7.28275055358003;15.783247
134;155.825285098202;6.6398771588147;15.662339
136;151.961365726067;5.29149182538155;15.474697
138;146.997728653725;5.61317979613578;15.448312
140;145.465210482329;5.56750894363032;15.244717
142;144.891866072078;4.73952510464326;15.176369
144;142.024191328772;5.39198125327755;14.977492
146;138.009062411046;4.8423975050271;14.870804
148;136.493006453049;4.94880997913943;14.760733
150;132.641375632428;4.5484111008519;14.673003
152;129.072218851533;4.72828646961278;14.580149
154;129.129921993381;4.84132189038222;14.475464
156;128.738075593175;4.39791710691211;14.451783
158;128.555859047509;4.42139918109779;14.24832
160;121.215088117933;3.72407809177794;14.178926
162;119.332342390113;3.77994778042522;14.047386
164;115.943399133741;3.57091566075717;13.979716
166;112.126975917164;3.21329389128237;13.933364
168;110.07561028556;3.3739946080966;13.782166
170;107.934557037154;3.28338870904533;13.757187
172;103.669353730128;2.90739871478629;13.645101
174;101.270210071412;2.36503736880561;13.642542
176;99.5206829336031;2.73079503410714;13.44683
178;96.3023445972669;2.09896813006322;13.378632
180;90.8942511086123;2.14860664375235;13.377339
182;88.3260892892309;2.31111505502957;13.274624
184;84.5302623196102;2.05583980141906;13.248321
186;81.3981006974659;1.6371288990551;13.159904
188;78.9588446442549;1.73977060665783;13.162341
190;74.9271430735934;1.53937194890804;13.050979
192;74.1016353333441;1.47351958840614;13.051146
194;69.9223656539513;1.41749434937577;13.051591
196;66.4864197824998;1.14513393588155;13.052228
198;64.3744894430675;1.12487419153442;12.848627
200;63.3069067333783;1.06222131878203;12.876596
202;61.3350303194759;0.866299532847484;12.779085
204;59.4845453546473;0.972131762201117;12.84969
206;58.4415977243271;0.870504571288466;12.773306
208;55.3464363500437;0.717858824232103;12.761561
210;51.7429422462541;0.760415197330049;12.646714
212;50.2924476743432;0.692291162104551;12.562816
214;48.1841580038023;0.558872788046201;12.536717
216;47.6512488377418;0.682295642379763;12.561085
218;46.0038446074763;0.557912413752749;12.468111
220;43.7899580107276;0.592050270079995;12.467325
222;42.4856452625925;0.554103596132204;12.446627
224;40.1904384188984;0.444162766743182;12.44795
226;38.2116328649302;0.393955811423837;12.336135
228;36.9155972767097;0.450593134794684;12.33426
230;35.4923876285343;0.415482570197339;12.331552
232;33.7622995005403;0.325909932608464;12.265936
234;33.4077800240058;0.344073333047169;12.267342
236;32.6144611778826;0.327179254514974;12.244577
238;30.4055026607458;0.310594389333846;12.266202
240;30.1685917219595;0.273881358091342;12.216135
242;29.1359370425968;0.286890170789527;12.162758
244;28.3253223989028;0.250106096017567;12.222248
246;27.7259924565357;0.239760087350447;12.136869
248;28.2452428561921;0.233943036376309;12.134649
250;26.4322666444816;0.212140300919469;12.216915
252;25.417701093774;0.205417627389732;12.212923
254;24.5130009958457;0.226523387461173;12.06725
256;23.9703204125634;0.207969785327558;12.133535
258;23.436673525571;0.183779636942558;12.045354
260;23.354177832688;0.187934800044469;12.065652
262;21.9111146350975;0.193145484354672;12.043487
264;22.421743944894;0.171062127207532;11.96036
266;22.2157009150931;0.181977593900306;12.018524
268;21.3455822144601;0.17175545620017;11.962356
270;22.1979964136577;0.159915124469156;12.021195
272;23.14767795139;0.140714790642287;11.962466
274;22.6777613947047;0.155714711409072;11.936086
276;21.8894769351275;0.120074321486945;11.935817
278;20.9816634613538;0.145633468319069;11.937248
280;20.2459068979175;0.147858998317945;11.913505
282;20.5883694380061;0.144205879802078;11.937639
284;19.9826511399223;0.134150456545006;11.916963
286;19.7740405553207;0.134422598846908;11.868957
288;20.230816003426;0.14854162235102;11.848648
290;19.2642469658387;0.147446815512138;11.870635
292;19.157010373938;0.135195679072886;11.849515
294;19.6420570634069;0.118936680521248;11.764597
296;18.2486434097101;0.118511921581001;11.913003
298;18.5377690976075;0.135413620725885;11.762728
300;19.3043300239204;0.143691932665877;11.762572
302;18.7276646210478;0.142826080482169;11.768383
304;18.086279568599;0.129859309512159;11.767209
306;17.5990872891901;0.128329763809911;11.737064
308;17.1352878650765;0.125734577174094;11.670207
310;16.4718466585582;0.116004456331458;11.713137
312;16.6329779871251;0.120557162913134;11.669235
314;16.0814429300728;0.111248165006541;11.715882
316;16.5757938170205;0.114367760602217;11.671234
318;17.2439640401186;0.141823623198186;11.735233
320;16.2096195469736;0.114245286768676;11.650438
322;15.8013642682502;0.0949555270145959;11.672229
324;16.5820893755845;0.102745886528442;11.647191
326;15.8115851244287;0.108458133007862;11.62037
328;15.557507719232;0.103569131303405;11.648304
330;15.3854883215938;0.0990504991474107;11.648059
332;14.8064426974741;0.093087677665528;11.622535
334;14.9421098787954;0.10142659336859;11.561649
336;15.2170315706651;0.0923640051430909;11.622396
338;14.7058371590567;0.0893062564794491;11.5359
340;14.5713664624522;0.0996379191572947;11.646685
342;14.5764451905611;0.0834966054384687;11.536632
344;13.3126969494401;0.0721647989880409;11.537694
346;13.4756006775886;0.078614554199368;11.449099
348;13.7299689568793;0.0725161075562114;11.466726
350;13.7014133632522;0.063927662783442;11.516883
352;13.6507781033709;0.0623483532787079;11.46741
354;14.1349674008842;0.0575333554389821;11.514262
356;13.5251016460897;0.0257181419533889;11.467185
358;13.8258803923912;0.0176733165352847;11.600697
360;14.561807355066;0.0352153032768006;11.537683
362;14.7110252963463;0.0267845455829317;11.517899
364;15.7910864325205;0.0159718761016493;11.446844
366;14.8207035970333;0.0411734544870499;11.514329
368;14.7407303039465;0.0550017691363042;11.447449
370;14.4777738498821;0.0676541163449882;11.514151
372;14.5042453597695;0.0563483020719693;11.446054
374;13.9928364048141;0.0574973680390556;11.444276
376;14.2318032822393;0.0471895101929122;11.445787
378;13.17027564746;0.0682473577426092;11.359854
380;13.0728162591399;0.0379320610747698;11.420345
382;13.0617596325836;0.0514344360346332;11.360274
384;11.7438813800321;0.0442974287773775;11.3585
386;11.7761097018766;0.0531848237980924;11.336304
388;10.9015332477523;0.0525501078938543;11.337122
390;10.9711829593189;0.0590808116351719;11.419928
392;11.6694664408591;0.0442045973628967;11.358865
394;12.1802916029804;0.0350860154605375;11.335284
396;11.3471451721846;0.048082426581385;11.331183
398;10.3532560756559;0.0519360118543882;11.418567
400;10.6217051577101;0.0473447921989625;11.359244
402;10.1907838302507;0.0347372961177549;11.421311
404;10.1720429352909;0.0312235527895835;11.266185
406;10.7749453943589;0.0342407051300179;11.246624
408;10.0983636488797;0.0191500844988249;11.245095
410;10.3215333657726;0.0272077995980983;11.334918
412;11.2704532607118;0.0222117018826366;11.158414
414;10.5288702271267;0.0155931913846995;11.243659
416;10.510959404056;0.0257690644880084;11.217727
418;10.7920670645938;0.0212970394425815;11.334274
420;10.8373928072399;0.0379969083101745;11.241942
422;11.2801975798671;0.0345850266830888;11.242895
424;12.0447103308718;0.0358725727962822;11.309053
426;11.4895789189637;0.0273425865688281;11.245709
428;10.2175252673533;0.0396283532220087;11.314587
430;9.53233009622631;0.0297312777253765;11.243588
432;9.34102366648603;0.0523513497486812;11.15594
434;9.12009925445453;0.0438655883017278;11.129605
436;9.97270470220517;0.0584526524624843;11.131742
438;9.74617418104296;0.041146978540482;11.216477
440;8.55052382118475;0.0391584368744099;11.134153
442;8.63838874125148;0.0343595438152245;11.135395
444;8.64463241430636;0.0358951361715514;11.09049
446;8.69892662670802;0.037705560096023;11.216058
448;8.811813932507;0.0331546434457079;11.134448
450;8.62666541321374;0.0238542756676359;11.159483
452;8.60450002432027;0.0333547094423316;11.136624
454;8.33144616521319;0.0252827285877818;11.159741
456;7.8053577995312;0.0434811358292017;11.112059
458;7.26723083872772;0.0299138752870713;11.132674
460;8.04511461186444;0.0269207367354378;11.136052
462;7.65818201965114;0.0301391954007769;11.132635
464;9.33025619626274;0.0276351698464708;11.133751
466;9.2544338735365;0.0279755320768141;11.135985
468;8.82311062318302;0.0366435197913325;11.044989
470;9.24411311133054;0.0297498824478448;11.135016
472;8.97805066371659;0.0304348684412357;11.050674
474;8.46398017135013;0.0338778198270085;11.065709
476;9.01233559604689;0.0285048349236649;11.044829
478;8.69823471118601;0.0243448110609636;11.046205
480;8.08431429143926;0.0222995577291708;11.111048
482;8.44490360912384;0.0362422308977859;10.960536
484;7.29427170967425;0.0328126185877307;11.045782
486;7.57477537860058;0.0154584812615628;11.045002
488;8.46505573270755;0.0235551337086202;11.046159
490;8.29412336825854;0.0222672075976339;10.934409
492;7.99311899894507;0.0263816628626343;11.043418
494;7.34238037269049;0.0248882300082615;11.113086
496;7.43111363387607;0.0314597455494731;10.989098
498;7.35009988166634;0.0272108218063236;11.046637
500;8.09274928290346;0.0259145417736153;11.044971
502;7.11987137880356;0.0270729203987396;11.113856
504;6.32132348839327;0.0316976899595045;11.066574
506;6.99901169928072;0.0481093082344108;11.045163
508;6.57798553540198;0.0338858938824035;11.043436
510;6.02264873673284;0.0295677192801975;11.046244
512;7.20127074325582;0.0412298143163878;11.045005
514;7.32809449761518;0.0267937733467113;11.044393
516;7.34615593926725;0.0262426110453778;11.017379
518;8.65446897179395;0.0371021770170106;10.931521
520;8.49887175154314;0.0375126748592008;11.016627
522;7.94297437157408;0.0270067473247927;10.867174
524;8.3615586954237;0.0425780442486928;11.019383
526;8.2010779828728;0.036805784299093;10.933857
528;7.79764759495648;0.0278916065105401;10.933232
530;7.92507815555637;0.0418026118164274;11.016149
532;6.7902838681352;0.0500819144670707;10.866881
534;7.21914545676341;0.0283174877034091;10.93472
536;7.74056776078716;0.0301880464695147;10.935888
538;6.89486621903679;0.0345388277016137;10.935802
540;6.92540780622214;0.02652637383313;10.935254
542;7.35464825688476;0.0245337230177189;10.934146
544;6.38516642636007;0.036570501302561;10.842559
546;6.61155976065031;0.0438094609115523;10.932143
548;6.33954312111511;0.0340718312763755;10.867273
550;5.28454833954587;0.0371512563442148;10.863864
552;5.80372968138781;0.0367574068367667;10.842691
554;6.15762959841333;0.045730917767994;10.843951
556;7.04732999051781;0.0524211192155565;10.995818
558;7.34948706521825;0.0580183614799681;10.84378
560;7.96390100021652;0.0364138590501101;10.909475
562;6.12253739416275;0.0238900536268283;10.843706
564;5.10360086292219;0.048114694775577;10.86569
566;6.37939254746784;0.0429733614662397;10.843153
568;5.95028635862856;0.0292192355961059;10.864214
570;5.86281959084859;0.0306902302262502;10.844484
572;6.34725275721293;0.0270857950105745;10.843934
574;6.20206187159973;0.0146205884991878;10.911724
576;7.43629759899244;0.0276371109761693;10.842846
578;7.82413125414887;0.0181351861474282;10.842215
580;7.16810661401279;-0.00716235111330109;10.843465
582;6.68721726452117;-0.00527430474136105;10.865175
584;5.97334065087178;-0.0156289555958067;10.762295
586;5.46355388844545;-0.001819821374506;10.843311
588;5.92320214068415;0.00121209817001742;10.733022
590;6.06758470670327;-0.0150613548449319;10.842453
592;5.98318910681912;0.00140075705811067;10.813679
594;7.11081765010291;-0.0138741940060615;10.759637
596;7.00331365283853;0.0257026918248756;10.812685
598;8.13681794197493;0.0119968572959381;10.757099
600;8.7104693716023;0.0121161812820727;10.735123
602;8.06236814829574;-0.00830347264696995;10.759702
604;7.17403873949233;-0.0175373344483606;10.730548
606;7.62602670204802;-0.0201227838794;10.731312
608;6.98457570934606;-0.000601953143997485;10.814797
610;6.5695414213914;-0.0123282817287949;10.736681
612;8.06654678370264;-0.00854376840032739;10.814374
614;8.40902211024292;0.00183167443866849;10.733394
616;7.31235891562497;-0.0141502362239943;10.759972
618;6.91806647795584;-0.0119155514723564;10.730611
620;6.36107025555218;-0.0112240750139912;10.760235
622;5.89711644605753;-0.017295403652841;10.734188
624;6.9760979994411;-0.0226340651434326;10.73279
626;6.84811460544849;-0.00640254483365289;10.710597
628;6.10737381813979;-0.00342389763207371;10.842383
630;5.50850953792741;-0.00756713827786853;10.732652
632;5.10590415051675;-0.000981636563844954;10.734656
634;5.14976334208709;-0.00688989483551767;10.732552
636;5.7599435176794;-0.0225933123741525;10.732944
638;6.14587450511196;-0.0154461468926869;10.734345
640;6.20618596734055;-0.0179393814189647;10.70854
642;6.59122655689533;-0.00879972782276928;10.733008
644;6.53776295608373;-0.0176791482434053;10.708375
646;5.5900781561227;-0.0174564418129026;10.668103
648;5.78490225639184;-0.0180709198144672;10.644252
650;5.4897309163072;-0.00310162539586993;10.667377
652;5.45496455072584;-0.00362414391598947;10.708774
654;5.18055644095384;-0.0179798218729982;10.730153
656;4.90179907631956;-0.0146695880391312;10.707661
658;5.87634623714996;-0.0212371404777811;10.732599
660;6.03672924356957;-0.0170057232977918;10.708319
662;5.85165500510477;-0.0126222890462544;10.642961
664;5.46173859907826;0.00140887392282979;10.731403
666;4.99297078850412;-0.022672364445262;10.558289
668;4.01316058665062;-0.0193723435125848;10.682566
670;4.91338279613733;-0.0136118225216558;10.611235
672;5.79338543079582;-0.01213720010714;10.638584
674;5.59755973581676;-0.0228408412518344;10.677939
