Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyurethane, type PIR;;;;Self-supporting double skin steel faced polyurethane insulated sandwich element (sandwich panel);;;ISO 5660;SURSHIP-FIRE project, VTT Research Report No. VTT-S-11586-09;test date 9.10.2008, specimen consisted of insulation material only (no steel faces); Owner Huurre Insulation Oy, Finland;;1;2009-04-06 13:51:18
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;2;78;13.8;34.7;28.3;10.6;11.5;6.7;282;233;0.00884;50;39
VectorData
Time (s);HRR (kW/m2);SPR (m2/s)
130;25.13728011;0.002536908
131;25.1186365;0.004577779
132;25.42164906;0.007842786
133;25.48556102;0.004669248
134;25.19065762;0.004450998
135;24.94228295;0.006827133
136;25.13893119;0.007055291
137;24.98339038;0.001444069
138;25.35375829;0.005514846
139;25.19842553;0.007406842
140;24.86256463;0.003695207
141;24.84740305;0.003408296
142;24.80386561;0.007609629
143;24.89880102;0.005668487
144;25.29555197;0.00403127
145;25.21104407;0.007027659
146;25.23837741;0.007099061
147;24.23723837;0.003431408
148;23.82818897;0.004960828
149;24.11236427;0.0075079
150;24.26891431;0.003922013
151;24.32416899;0.002015779
152;24.00582108;0.006129254
153;23.03856887;0.006834463
154;22.99021347;0.002921792
155;23.07471516;0.00534504
156;23.12820684;0.007553969
157;23.01316832;0.005817698
158;22.09529007;0.002002237
159;21.56487276;0.006072052
160;21.42208407;0.005604665
161;21.56445961;0.002749791
162;21.57817636;0.003900426
163;21.12410858;0.00906913
164;21.04655018;0.00471351
165;20.90679732;0.003089549
166;20.81943385;0.006811258
167;20.36231546;0.006920243
168;20.01250468;0.003031965
169;19.68916064;0.008221909
170;19.56558179;0.007385889
171;19.63960772;0.003975982
172;19.79551237;0.003583368
173;19.82844895;0.007693204
174;19.98707728;0.007023529
175;19.85139872;0.002520845
176;19.78476951;0.005509312
177;19.45455173;0.007591111
178;18.94784442;0.004087515
179;19.16190116;0.004552644
180;19.13168985;0.007054841
181;18.93940444;0.00605466
182;18.82471886;0.001665392
183;18.75813381;0.00441217
184;19.05475277;0.00641994
185;19.19400729;0.005156797
186;19.01633419;0.002474918
187;18.74835552;0.006123517
188;18.63274885;0.005639941
189;18.81685172;0.003040591
190;18.87574756;0.004772749
191;19.18850961;0.0076095
192;19.08723312;0.004534748
193;18.98142262;0.002187376
194;18.80708108;0.00381052
195;18.73048612;0.007458448
196;19.11574493;0.003638263
197;19.24146037;0.003231718
198;18.95369898;0.005460509
199;18.91384161;0.004587931
200;18.93229643;0.001980527
201;18.93681944;0.004297743
202;19.30069755;0.00710784
203;19.11657616;0.004015612
204;18.99127086;0.002903611
205;18.8832948;0.005439531
206;18.70287478;0.005959224
207;18.59721941;0.003115771
208;18.76836937;0.004616522
209;18.96138233;0.007022129
210;18.90066954;0.0041703
211;18.77444041;0.002271437
212;18.68792262;0.006143049
213;18.68669946;0.004355379
214;19.343867;0.002268871
215;19.3258247;0.00368592
216;19.07563863;0.007022055
217;18.90311125;0.002608645
218;18.89848338;0.002777897
219;19.19447557;0.006630091
220;19.42857531;0.004899589
221;19.49138923;0.001379947
222;19.45018033;0.004866455
223;19.20482794;0.007080222
224;19.31260279;0.004908313
225;19.4502466;0.002667155
226;19.51317233;0.006877054
227;19.45698376;0.006071563
228;19.21698583;0.003890017
229;19.44591475;0.00348428
230;19.51191834;0.006862996
231;19.82672396;0.004301892
232;19.97983487;0.00360288
233;19.75153072;0.005112809
234;19.48526286;0.00784837
235;20.04812088;0.00342745
236;20.01009426;0.002540777
237;20.22457737;0.005580564
238;20.52972962;0.006516703
239;20.40722377;0.002723766
240;20.44371494;0.004877231
241;20.28964533;0.00715832
242;20.17305466;0.004592891
243;20.50830733;0.00185713
244;20.3410423;0.005909093
245;19.85839151;0.005713796
246;19.56459387;0.003108983
247;19.47252437;0.004153054
248;19.58578936;0.007715107
249;19.82353037;0.002068163
250;19.78876959;0.002633136
251;19.83359164;0.007427193
252;19.64396345;0.004746208
253;19.71239844;0.002437973
254;19.64915027;0.005360129
255;19.18792662;0.006161992
256;19.06016228;0.002731067
257;19.05339497;0.003806858
258;18.91930969;0.005741786
259;18.91648124;0.004220334
260;18.87441448;0.001900996
261;19.48899121;0.005438672
262;19.52429906;0.004826352
263;18.48210562;0.002181003
264;18.14883052;0.00176061
265;17.80935559;0.006351221
266;18.06284296;0.003788085
267;18.2982842;0.002448143
268;18.21951792;0.005887683
269;17.95638274;0.007307875
270;17.64099574;0.00315938
271;17.76359155;0.003823258
272;17.92660875;0.004912862
273;18.13020436;0.004268402
274;18.21115447;0.001786483
275;17.93693559;0.005221945
276;17.82554403;0.005412059
277;17.88482631;0.001689812
278;18.24231832;0.002132564
279;18.45321441;0.006942861
280;17.41089146;0.003640309
281;16.80879742;0.000919427
282;16.78574184;0.002453622
283;16.90277331;0.004434286
284;16.99455666;0.000552692
285;17.23451587;0.00177132
286;17.05996267;0.004665677
287;16.92092604;0.003203519
288;16.922779;0.000774484
289;16.97047429;0.003755165
290;17.2636347;0.004888597
291;17.29017772;0.002878394
292;17.19006904;0.000773072
293;17.09970617;0.003303892
294;17.06240418;0.003033741
295;16.89381131;0.001208587
296;16.88657727;0.000670181
297;16.50952595;0.00460836
298;16.00259987;0.003413605
299;16.02414722;0.000694066
300;16.01741678;0.00321771
301;15.91683506;0.004472261
302;16.37627945;0.001396313
303;15.99506827;0.001581661
304;15.88043225;0.004462627
305;15.66826881;0.003365478
306;16.00382558;0.000356257
307;16.30695476;0.003522741
308;16.28994168;0.00616128
309;16.34779267;0.00245217
310;16.04187591;0.000778792
311;15.9719759;0.005118719
312;15.91623335;0.003825591
313;16.04228471;0.0004107
314;16.38188751;0.003479462
315;16.19241436;0.004307892
316;15.95682299;0.00106764
317;15.72099859;0.000643579
318;15.74498308;0.00484842
319;15.95614245;0.005026696
320;16.28517668;0.000246008
321;16.22430281;0.001468907
322;16.00672166;0.004844849
323;16.94570081;0.001472386
324;17.27606004;0.001098587
325;17.54636097;0.004188764
326;17.61499827;0.003769022
327;17.51241162;-7.17E-05
328;17.41426165;0.002872397
329;17.14730087;0.004419153
330;17.19092387;0.00161937
331;17.33965543;-2.08E-05
332;17.62893581;0.00438764
333;17.37514649;0.004273323
334;17.19030306;0.00138397
335;16.98684547;0.002168788
336;17.21700141;0.004724678
337;17.41522763;0.00164444
338;17.45816752;0.000698813
339;17.37742167;0.003705516
340;17.19920682;0.006246609
341;16.85144833;0.001300891
342;16.94703525;0.001778391
343;17.13901928;0.004074193
344;17.13691013;0.003596419
345;17.26386688;-0.000587049
346;16.93273355;0.00313254
347;16.80078556;0.005224869
348;16.98202172;0.003453362
349;17.21617035;0.00059121
350;17.39137244;0.004704188
351;16.97719693;0.003503489
352;16.85431829;0.000859131
353;16.90691268;0.001516416
354;16.93767386;0.00478627
355;17.15331778;0.001650863
356;17.06673872;0.000478927
357;17.22067092;0.003443406
358;17.04376527;0.004330654
359;17.02554931;0.00055018
360;17.06731229;0.000642973
361;17.2998156;0.004478019
362;17.33097166;0.004233719
363;17.1579507;6.93E-06
364;17.02074374;0.002804059
365;16.90391397;0.003519653
366;17.15524285;0.000982128
367;17.50642241;0.000397306
368;17.23181661;0.003490657
369;17.19319752;0.002338604
370;16.82349146;-0.000104394
371;16.92471654;0.003065492
372;17.26601478;0.004530303
373;17.57322266;0.000732852
374;17.36069809;-3.86E-05
375;17.17061563;0.003899889
376;16.55644758;0.002817626
377;16.15475331;0.000340686
378;16.57449767;0.003011557
379;16.53978826;0.00537378
380;16.40137247;0.001936049
381;16.0791204;0.000817859
382;16.0035602;0.004104626
383;16.13621511;0.004367166
384;16.18526553;-0.000303234
385;16.18053976;0.003285551
386;16.05359725;0.004856685
387;15.94927013;0.001814014
388;15.89985599;0.000904558
389;16.09011013;0.004854646
390;16.25619844;0.002669301
391;16.22622384;0.000719703
392;15.22358232;0.00312007
393;14.78773331;0.0054902
394;14.94757372;0.000839249
395;15.07414022;0.001417009
396;15.20801037;0.003469607
397;15.25758974;0.004902687
398;14.98340413;0.000510183
399;15.28894581;0.002117772
400;15.24867114;0.004406205
401;15.176158;0.002793738
402;15.53560465;-0.000376268
403;15.59582134;0.003661497
404;15.1643801;0.003741865
405;15.05989744;0.002838232
406;15.14509381;0.000370111
407;15.22496847;0.003513309
408;15.29939438;0.003297726
409;15.27277315;0.000523316
410;14.93412679;0.000953022
411;15.13879185;0.005490593
412;15.20588472;0.003695397
413;15.09312845;0.000300144
414;15.53719839;0.000915786
415;15.51725947;0.005919378
416;15.56758669;0.002804342
417;15.06960013;0.000529022
418;14.56264692;0.002660171
419;14.62712778;0.004443505
420;14.84485302;0.000662362
421;14.58198699;-0.000341597
422;14.480202;0.003470155
423;14.46819725;0.005567078
424;14.43643876;0.001608129
425;14.6126102;0.000636153
426;14.88100935;0.003880784
427;14.5736271;0.004690175
428;14.48201007;0.000423473
429;14.36210013;0.001225387
430;13.73588626;0.003863232
431;13.73279167;0.003867525
432;13.92782314;-0.000287632
433;13.5109139;0.001123511
434;13.49855784;0.003745444
435;13.38596468;0.003594101
436;13.47162747;-0.000638066
437;13.68437824;0.000910431
438;13.65376718;0.004240284
439;13.50273896;0.003474261
440;13.32742963;-0.000383982
441;13.70187298;-1.72E-05
442;13.89602183;0.00423074
443;14.08623201;0.003547466
444;13.98786808;0.001157088
445;13.77565757;0.000688382
446;13.74844245;0.003826427
447;13.76994027;0.003875981
448;14.07227253;0.000343017
449;14.28937002;-4.33E-05
450;14.07793612;0.00353678
451;14.0554869;0.004362566
452;13.93357811;0.002120375
453;14.02854642;-0.00038542
454;14.06456576;0.002917431
455;14.24223887;0.00414531
456;14.21737848;0.002068036
457;13.99916835;-0.000877472
458;13.86760026;0.00152112
459;13.91078659;0.00374519
460;14.18685385;0.004520918
461;14.21623114;-7.16E-05
462;14.17307441;0.000922388
463;13.25374197;0.003796273
464;12.94950297;0.003804333
465;13.07695203;0.000877135
466;13.29931415;-0.000941265
467;13.32733425;0.001686078
468;13.28223895;0.004030239
469;13.1634244;0.003293585
470;13.06803846;-0.001011696
471;13.02460403;0.002258033
472;13.10529518;0.004668763
473;13.14786255;0.003048704
474;12.97322554;-0.001316321
475;12.99921508;0.000403272
476;13.06094478;0.002940214
477;13.30650796;0.003794917
478;13.62605751;0.000560649
479;13.47666636;0.000328177
480;13.34207642;0.002518436
481;13.01213766;0.00459564
482;13.30640179;0.000128828
483;13.50389826;-0.000739233
484;13.62661768;0.00172784
485;13.36293549;0.004392111
486;13.47384697;0.000804351
487;13.2995194;-0.000162599
488;13.22128003;0.002828755
489;13.39105032;0.0041814
490;13.8870833;0.000815796
491;13.6297327;-0.00201339
492;13.43480447;0.000648733
493;13.41082471;0.003642359
494;13.64107971;0.002956423
495;13.85982811;-0.000480807
496;13.84139834;0.00072869
497;13.65842138;0.003165862
498;13.45971508;0.002916291
499;13.50394118;-0.001268774
500;13.72373461;0.000692589
501;13.80300109;0.003430634
502;13.94764327;0.004055331
503;13.99662032;-0.000621534
504;13.73851183;0.000381438
505;13.76771809;0.002290025
506;13.94436888;0.002474712
507;14.2621266;-0.001388786
508;14.38458544;-0.001465737
509;13.16252174;0.001197977
510;12.85504192;0.003890525
511;12.52935047;0.000683792
512;12.67318027;-0.001201733
513;12.92251732;0.000268373
514;12.89576508;0.003078037
515;12.79991621;0.002546979
516;12.55962744;-0.001371307
517;12.66256611;-0.001951805
518;12.57076645;0.00172776
519;13.05544162;0.003544396
520;12.86357;-0.000315186
521;12.36786288;-0.001592621
522;11.76978327;0.000147285
523;11.7546059;0.003768273
524;11.86197113;0.002257412
525;12.07096762;-0.00141218
526;12.10544349;-0.002206809
527;11.81102871;0.002009091
528;11.73325198;0.002912154
529;11.57522621;0.000630094
530;11.97342319;-0.002139906
531;12.30512683;-0.000376814
532;12.1530099;0.00299489
533;12.08238214;0.001946372
534;11.94806194;0.000488242
535;12.02908301;-0.002116223
536;12.31584199;0.001046619
537;12.40421343;0.002869593
538;12.1805618;0.002110326
539;12.12700528;-0.002132779
540;12.08146306;-0.001380739
541;12.09954995;0.001268042
542;12.22572656;0.003723111
543;12.48888039;-0.000345956
544;12.4265358;-0.002192295
545;12.28397536;0.000307635
546;12.50921259;0.002760009
547;12.46561617;0.001524406
548;12.75879437;-0.001836973
549;12.97089059;-0.001288984
550;12.67064408;0.001720372
551;12.51740977;0.003452336
552;12.50234375;-0.000886646
553;12.40882676;-0.001865802
554;12.68176593;-0.000246105
555;12.86275895;0.003541865
556;12.57907566;0.002868062
557;12.36888268;-0.000450859
558;12.42581114;-0.00201216
559;11.89505474;-0.000191461
560;11.93401009;0.00212257
561;11.88904786;0.000833427
562;11.73445303;-0.001752897
563;11.58807989;-0.001566354
564;11.46361003;0.002336452
565;11.55900656;0.001997984
566;11.27710317;0.000164253
567;10.61638791;-0.00214164
568;10.25666532;0.001456992
569;10.11541336;0.00292247
570;10.21935943;0.001444702
571;10.598424;-0.002861387
572;10.52162618;-0.001209451
573;9.842756548;0.001326172
574;9.438216963;0.002462523
575;9.46645502;-0.001357829
576;9.388693559;-0.001847717
577;9.584665457;0.000882968
578;9.897866306;0.002419959
579;9.83373108;0.001278527
580;9.522046769;-0.002158371
581;9.424292882;-0.001749427
582;9.554213983;0.00110768
583;9.71817856;0.003253386
584;9.51069617;-0.001431637
585;8.721836443;-0.002787914
586;8.520026652;-0.001873967
587;8.248470099;0.002485786
588;8.099203898;0.001532407
589;8.483326637;-0.00145331
590;8.557520409;-0.00260575
591;8.475146173;0.000497565
592;8.070990715;0.00275181
593;8.355144071;0.000683302
594;8.337531012;-0.002364064
595;9.229610375;-0.002746759
596;9.688494202;0.000909351
597;9.528424503;0.001680573
598;9.577288524;0.001295317
599;9.478981095;-0.00248276
600;9.461525347;-0.001195363
601;9.553170236;0.00083172
602;9.719223122;0.002925852
603;9.676123675;0.001707609
604;9.505409273;-0.002366315
605;9.582827777;-0.001675292
606;9.83102349;0.001296983
607;10.03008715;0.003044614
608;9.763094862;-0.001010539
609;9.614003937;-0.002524551
610;9.407906875;-0.001335515
611;9.636970721;0.002785126
612;9.621262126;0.001540546
613;10.02731597;-0.000747122
614;9.798478909;-0.001854487
615;9.47855396;8.55E-05
616;9.701322877;0.002371719
617;9.707076483;0.000947828
618;9.218853097;-0.001968389
619;8.937057637;-0.002424902
620;8.809091263;0.0004075
621;8.584214858;0.001452824
622;8.518412427;-0.000132467
623;8.64419724;-0.00348348
624;8.8891118;-0.00183824
625;8.832383783;0.00055881
626;8.770320784;0.002695628
627;8.848731313;0.000192182
628;8.435126304;-0.002414525
629;8.020883998;-0.002066037
630;8.007939621;0.000493429
631;8.149573016;0.002544042
632;8.012254476;0.00093639
633;7.495491573;-0.001032863
634;7.475266594;-0.002301923
635;7.599784989;0.000980024
636;7.84569863;0.00148565
637;8.008089474;0.001413939
638;7.825096788;-0.002411605
639;7.547597115;-0.001757917
640;7.366894764;0.000135742
641;7.716785722;0.002446694
642;7.429569379;0.000506945
643;6.848026529;-0.002926081
644;6.808113895;-0.001492499
645;6.628582916;0.001281245
646;6.478654221;0.002746258
647;6.968386449;-0.001270815
648;7.185982171;-0.002737141
649;6.871020978;-0.002058399
650;6.699953064;0.001711397
651;6.632047657;0.00166047
652;6.547771741;-0.001026463
653;6.73881877;-0.003034736
654;6.994688865;-0.000985612
655;6.942180472;0.002765307
656;6.804279068;0.001449355
657;6.820553337;-0.000940801
658;6.841685883;-0.003158877
659;7.256055046;0.000126492
660;7.270458132;0.001711837
661;7.306318988;0.001879453
662;7.07698795;-0.002126905
663;7.012592624;-0.002915878
664;7.090732641;-0.000615168
665;7.186170849;0.002699784
666;7.336227595;0.000373107
667;7.425438708;-0.003017221
668;7.061200787;-0.00192007
669;6.977643073;0.000609652
670;6.974582576;0.002982236
671;7.187051765;-0.000833286
672;7.421329551;-0.002021291
673;7.062189242;-0.001074289
674;7.067016968;0.00219034
675;7.059142451;0.000569448
676;7.040649321;-0.00170355
677;7.252638171;-0.002892116
678;7.579671457;-0.000301032
679;7.477110989;0.002189441
680;7.123284699;0.000693187
681;6.97597041;-0.001906409
682;7.17474053;-0.001723398
683;7.202076061;0.002530995
684;7.280590243;0.002366047
685;7.278444344;-0.000810602
686;6.960659226;-0.003531104
687;7.317574619;0.000116194
688;7.301270302;0.001730981
689;7.382115093;0.000719903
690;7.524604144;-0.002601371
691;7.264644689;-0.000102121
692;7.000278548;0.002085625
693;7.088314198;0.002420438
694;7.211447523;-0.001715662
695;6.808878097;-0.00248781
696;6.131764202;-5.61E-05
697;5.891583537;0.002533837
698;5.748114254;-0.000916487
699;5.83418228;-0.003519863
700;6.05986302;-0.000639402
701;6.236804698;0.001864701
702;5.968831867;0.001034017
703;5.880544467;-0.002565815
704;5.76121135;-0.00235669
705;5.868356564;0.001073051
706;6.149751276;0.00230555
707;6.275820767;-0.002264105
708;7.114759594;-0.002591046
709;7.129395904;-0.00087103
710;6.935860324;0.00268559
711;7.00953243;-2.45E-05
712;7.261162025;-0.002271844
713;7.457960695;-0.001755128
714;7.526347942;0.001597782
715;7.437478452;0.001472886
716;7.147240546;-0.001816023
717;7.37853181;-0.003163722
718;7.679528185;6.14E-05
719;7.802126681;0.002652463
720;7.432291582;0.000106154
721;7.391676733;-0.001966439
722;7.295892796;-0.002350258
723;7.261538525;0.001444326
724;7.40651212;0.001585837
725;7.69002479;-0.000479178
726;7.19253702;-0.003512857
727;6.183926708;-0.000627975
728;5.820597306;0.001713797
729;5.896943934;0.002082848
730;6.020519357;-0.002012777
731;5.788988901;-0.003351233
732;5.574941909;0.00011024
733;5.317445115;0.002167242
734;5.729594816;0.00134916
735;5.085497917;-0.002456325
736;4.89226379;-0.002233144
737;5.141002581;0.000460629
738;4.884454881;0.002297826
739;4.269208485;-0.000969527
740;3.941148711;-0.002464905
741;3.931511219;-0.002800023
742;4.220528718;0.000954229
743;3.699955951;0.002457183
744;3.225342368;0.000277471
745;3.023385779;-0.002390493
746;2.817604461;-0.002302624
747;2.464996538;0.001687468
748;2.324811816;0.001995745
749;1.926981564;0.000363437
750;1.343351644;-0.003061317
751;1.548593191;-0.001362062
752;0.669313525;0.000874782
753;0.53023795;0.002407986
754;0.780507344;-0.000714713
755;0.608726316;-0.003183531
756;0.690215241;-0.002671122
757;0.82749646;0.00100168
758;0.640500606;0.002836338
759;1.018853175;-0.00136927
760;1.127617557;-0.00231989
761;0.91914998;-0.002041376
762;0.867969557;0.00195393
763;0.755118602;0.00213168
764;0.83391146;0.000247088
765;0.968034635;-0.002585874
766;1.105612028;-0.002580182
767;0.913158944;0.000846253
768;0.860123967;0.002552531
769;0.85939288;0.000605138
770;0.86119506;-0.003559141
771;1.071453992;-0.002131795
772;1.118195206;0.000400456
773;0.912457855;0.002727685
774;0.753154503;-0.001064367
775;0.726455948;-0.002450622
776;0.838733853;-0.001462957
777;1.184742717;0.001777796
778;1.161952954;0.00169777
779;1.080964731;-0.001700586
780;0.851499259;-0.002856028
781;0.904073101;4.66E-05
782;1.033938966;0.002923948
783;1.222360203;0.000357277
784;1.152409416;-0.002423938
785;0.855083606;-0.003263752
786;0.576117623;0.001640259
787;0.473231754;0.002254887
788;0.026266543;0.000195027
789;0;-0.002804518
790;0;0.000372015
791;0;0.002359556
792;0;0.000412986
793;0;-0.003530857
794;0;-0.001747882
795;0;0.001648403
796;0;0.001698229
797;0;-0.00160799
798;0;-0.00306708
799;0;0.001313705
800;0;0.002349811
801;0;-0.00022124
802;0;-0.003443831
803;0;-0.000758245
804;0;0.001437445
805;0;0.002193836
806;0;-0.002641896
807;0;-0.0016516
808;0;0.001128605
809;0;0.00266913
810;0;-0.001172339
811;0;-0.003006732
812;0;-0.001117502
813;0;0.002481523
814;0;0.000509179
